aficionado_id,plataforma,sigue,interacciones_temporada
AF-C4AED358FF,X,1,144
AF-C4AED358FF,Facebook,0,0
AF-C4AED358FF,TikTok,0,0
AF-C4AED358FF,YouTube,0,0
AF-D33EF28119,Instagram,1,30
AF-D33EF28119,X,0,0
AF-D33EF28119,Facebook,1,21
AF-D33EF28119,TikTok,0,0
AF-D33EF28119,YouTube,0,0
AF-94BFB9A14F,Instagram,0,0
AF-94BFB9A14F,X,1,37
AF-94BFB9A14F,Facebook,0,0
AF-94BFB9A14F,TikTok,0,0
AF-94BFB9A14F,YouTube,1,11
AF-60E3C0FB6B,Instagram,1,26
AF-60E3C0FB6B,X,1,35
AF-60E3C0FB6B,Facebook,1,27
AF-60E3C0FB6B,TikTok,0,0
AF-60E3C0FB6B,YouTube,0,0
AF-054EFC40AB,Instagram,0,0
AF-054EFC40AB,X,0,0
AF-054EFC40AB,Facebook,1,1
AF-054EFC40AB,TikTok,0,0
AF-054EFC40AB,YouTube,0,0
AF-97D3FFD809,Instagram,1,21
AF-97D3FFD809,X,1,12
AF-97D3FFD809,Facebook,1,12
AF-97D3FFD809,TikTok,0,0
AF-97D3FFD809,YouTube,0,0
AF-67199B8249,Instagram,1,49
AF-67199B8249,X,1,14
AF-67199B8249,Facebook,0,0
AF-67199B8249,TikTok,0,0
AF-67199B8249,YouTube,0,0
AF-D60E0395A7,Instagram,1,17
AF-D60E0395A7,X,1,1
AF-D60E0395A7,Facebook,1,34
AF-D60E0395A7,TikTok,0,0
AF-D60E0395A7,YouTube,0,0
AF-B5D3310B39,Instagram,0,0
AF-B5D3310B39,X,1,1
AF-B5D3310B39,Facebook,0,0
AF-B5D3310B39,TikTok,0,0
AF-B5D3310B39,YouTube,0,0
AF-9440E8980A,Instagram,1,20
AF-9440E8980A,X,1,48
AF-9440E8980A,Facebook,0,0
AF-9440E8980A,TikTok,0,0
AF-9440E8980A,YouTube,0,0
AF-45C9E33A76,Instagram,1,32
AF-45C9E33A76,X,1,13
AF-45C9E33A76,Facebook,0,0
AF-45C9E33A76,TikTok,0,0
AF-45C9E33A76,YouTube,0,0
AF-930AF26DB5,Instagram,1,87
AF-930AF26DB5,X,0,0
AF-930AF26DB5,Facebook,0,0
AF-930AF26DB5,TikTok,0,0
AF-930AF26DB5,YouTube,1,25
AF-BC60462A58,Instagram,1,33
AF-BC60462A58,X,1,65
AF-BC60462A58,Facebook,1,13
AF-BC60462A58,TikTok,1,55
AF-BC60462A58,YouTube,1,96
AF-2960F24BB7,Instagram,1,21
AF-2960F24BB7,X,1,27
AF-2960F24BB7,Facebook,0,0
AF-2960F24BB7,TikTok,1,16
AF-2960F24BB7,YouTube,0,0
AF-4A902DE8AB,Instagram,1,40
AF-4A902DE8AB,X,1,45
AF-4A902DE8AB,Facebook,1,6
AF-4A902DE8AB,TikTok,0,0
AF-4A902DE8AB,YouTube,0,0
AF-FD9EBACEF7,Instagram,0,0
AF-FD9EBACEF7,X,0,0
AF-FD9EBACEF7,Facebook,0,0
AF-FD9EBACEF7,TikTok,0,0
AF-FD9EBACEF7,YouTube,0,0
AF-1578816274,Instagram,1,70
AF-1578816274,X,0,0
AF-1578816274,Facebook,1,56
AF-1578816274,TikTok,0,0
AF-1578816274,YouTube,0,0
AF-0FDA4033C8,Instagram,1,13
AF-0FDA4033C8,X,1,17
AF-0FDA4033C8,Facebook,0,0
AF-0FDA4033C8,TikTok,1,29
AF-0FDA4033C8,YouTube,1,108
AF-B6A480694B,Instagram,1,17
AF-B6A480694B,X,1,19
AF-B6A480694B,Facebook,0,0
AF-B6A480694B,TikTok,0,0
AF-B6A480694B,YouTube,0,0
AF-BEF8E6C02E,Instagram,1,24
AF-BEF8E6C02E,X,0,0
AF-BEF8E6C02E,Facebook,0,0
AF-BEF8E6C02E,TikTok,0,0
AF-BEF8E6C02E,YouTube,0,0
AF-3DECBCDD7A,Instagram,1,19
AF-3DECBCDD7A,X,1,27
AF-3DECBCDD7A,Facebook,0,0
AF-3DECBCDD7A,TikTok,1,74
AF-3DECBCDD7A,YouTube,0,0
AF-D6874836A0,Instagram,1,74
AF-D6874836A0,X,0,0
AF-D6874836A0,Facebook,1,17
AF-D6874836A0,TikTok,0,0
AF-D6874836A0,YouTube,1,14
AF-E1E0CC4964,Instagram,1,7
AF-E1E0CC4964,X,0,0
AF-E1E0CC4964,Facebook,0,0
AF-E1E0CC4964,TikTok,0,0
AF-E1E0CC4964,YouTube,1,42
AF-AC748947E0,Instagram,1,2
AF-AC748947E0,X,0,0
AF-AC748947E0,Facebook,0,0
AF-AC748947E0,TikTok,0,0
AF-AC748947E0,YouTube,0,0
AF-41C7FA0A20,Instagram,1,15
AF-41C7FA0A20,X,0,0
AF-41C7FA0A20,Facebook,0,0
AF-41C7FA0A20,TikTok,1,34
AF-41C7FA0A20,YouTube,0,0
AF-F42F27000D,Instagram,1,94
AF-F42F27000D,X,0,0
AF-F42F27000D,Facebook,1,27
AF-F42F27000D,TikTok,0,0
AF-F42F27000D,YouTube,1,54
AF-73F2EAC649,Instagram,1,106
AF-73F2EAC649,X,1,118
AF-73F2EAC649,Facebook,0,0
AF-73F2EAC649,TikTok,1,48
AF-73F2EAC649,YouTube,0,0
AF-5503C9A8B6,Instagram,0,0
AF-5503C9A8B6,X,1,15
AF-5503C9A8B6,Facebook,1,9
AF-5503C9A8B6,TikTok,0,0
AF-5503C9A8B6,YouTube,1,1
AF-18E8F708B2,Instagram,1,25
AF-18E8F708B2,X,1,26
AF-18E8F708B2,Facebook,1,14
AF-18E8F708B2,TikTok,1,58
AF-18E8F708B2,YouTube,0,0
AF-9B339FE3D7,Instagram,1,7
AF-9B339FE3D7,X,0,0
AF-9B339FE3D7,Facebook,0,0
AF-9B339FE3D7,TikTok,0,0
AF-9B339FE3D7,YouTube,0,0
AF-FA61232878,Instagram,1,3
AF-FA61232878,X,0,0
AF-FA61232878,Facebook,0,0
AF-FA61232878,TikTok,0,0
AF-FA61232878,YouTube,0,0
AF-2AE3C11A5A,Instagram,1,5
AF-2AE3C11A5A,X,0,0
AF-2AE3C11A5A,Facebook,1,58
AF-2AE3C11A5A,TikTok,0,0
AF-2AE3C11A5A,YouTube,0,0
AF-CEA03B8CF3,Instagram,1,19
AF-CEA03B8CF3,X,1,15
AF-CEA03B8CF3,Facebook,0,0
AF-CEA03B8CF3,TikTok,0,0
AF-CEA03B8CF3,YouTube,0,0
AF-344FFC8646,Instagram,0,0
AF-344FFC8646,X,0,0
AF-344FFC8646,Facebook,1,90
AF-344FFC8646,TikTok,0,0
AF-344FFC8646,YouTube,1,34
AF-1A078F03DE,Instagram,1,6
AF-1A078F03DE,X,1,62
AF-1A078F03DE,Facebook,0,0
AF-1A078F03DE,TikTok,0,0
AF-1A078F03DE,YouTube,1,77
AF-29857A14B8,Instagram,1,11
AF-29857A14B8,X,0,0
AF-29857A14B8,Facebook,0,0
AF-29857A14B8,TikTok,0,0
AF-29857A14B8,YouTube,1,4
AF-BFE4BEF742,Instagram,0,0
AF-BFE4BEF742,X,0,0
AF-BFE4BEF742,Facebook,0,0
AF-BFE4BEF742,TikTok,1,40
AF-BFE4BEF742,YouTube,1,15
AF-BEE709EF3C,Instagram,1,8
AF-BEE709EF3C,X,1,83
AF-BEE709EF3C,Facebook,1,42
AF-BEE709EF3C,TikTok,0,0
AF-BEE709EF3C,YouTube,0,0
AF-D5EAE715D3,Instagram,1,17
AF-D5EAE715D3,X,0,0
AF-D5EAE715D3,Facebook,1,15
AF-D5EAE715D3,TikTok,0,0
AF-D5EAE715D3,YouTube,1,11
AF-7858C465F7,Instagram,0,0
AF-7858C465F7,X,0,0
AF-7858C465F7,Facebook,0,0
AF-7858C465F7,TikTok,0,0
AF-7858C465F7,YouTube,0,0
AF-7BE14E4035,Instagram,1,37
AF-7BE14E4035,X,1,47
AF-7BE14E4035,Facebook,0,0
AF-7BE14E4035,TikTok,1,7
AF-7BE14E4035,YouTube,0,0
AF-210A4263F3,Instagram,0,0
AF-210A4263F3,X,1,36
AF-210A4263F3,Facebook,1,17
AF-210A4263F3,TikTok,1,37
AF-210A4263F3,YouTube,0,0
AF-8264AFF768,Instagram,1,3
AF-8264AFF768,X,1,41
AF-8264AFF768,Facebook,1,114
AF-8264AFF768,TikTok,0,0
AF-8264AFF768,YouTube,1,23
AF-56F4273020,Instagram,0,0
AF-56F4273020,X,1,20
AF-56F4273020,Facebook,0,0
AF-56F4273020,TikTok,0,0
AF-56F4273020,YouTube,0,0
AF-40CB095453,Instagram,1,57
AF-40CB095453,X,0,0
AF-40CB095453,Facebook,1,41
AF-40CB095453,TikTok,0,0
AF-40CB095453,YouTube,0,0
AF-E6CB085649,Instagram,1,100
AF-E6CB085649,X,0,0
AF-E6CB085649,Facebook,1,50
AF-E6CB085649,TikTok,0,0
AF-E6CB085649,YouTube,1,44
AF-288B7E21E6,Instagram,1,42
AF-288B7E21E6,X,1,9
AF-288B7E21E6,Facebook,1,17
AF-288B7E21E6,TikTok,0,0
AF-288B7E21E6,YouTube,0,0
AF-68C90610D5,Instagram,1,4
AF-68C90610D5,X,0,0
AF-68C90610D5,Facebook,1,9
AF-68C90610D5,TikTok,0,0
AF-68C90610D5,YouTube,1,46
AF-F5AF38DE4D,Instagram,1,26
AF-F5AF38DE4D,X,0,0
AF-F5AF38DE4D,Facebook,1,8
AF-F5AF38DE4D,TikTok,0,0
AF-F5AF38DE4D,YouTube,0,0
AF-E54814A591,Instagram,0,0
AF-E54814A591,X,1,30
AF-E54814A591,Facebook,0,0
AF-E54814A591,TikTok,1,14
AF-E54814A591,YouTube,1,14
AF-8C0B0CE6C9,Instagram,0,0
AF-8C0B0CE6C9,X,1,6
AF-8C0B0CE6C9,Facebook,1,47
AF-8C0B0CE6C9,TikTok,0,0
AF-8C0B0CE6C9,YouTube,0,0
AF-9DCE1913BB,Instagram,1,10
AF-9DCE1913BB,X,0,0
AF-9DCE1913BB,Facebook,1,29
AF-9DCE1913BB,TikTok,0,0
AF-9DCE1913BB,YouTube,0,0
AF-5BAC285A91,Instagram,1,17
AF-5BAC285A91,X,0,0
AF-5BAC285A91,Facebook,1,22
AF-5BAC285A91,TikTok,1,38
AF-5BAC285A91,YouTube,0,0
AF-C4B8AF7629,Instagram,0,0
AF-C4B8AF7629,X,0,0
AF-C4B8AF7629,Facebook,0,0
AF-C4B8AF7629,TikTok,0,0
AF-C4B8AF7629,YouTube,0,0
AF-7D3DDDC97E,Instagram,1,9
AF-7D3DDDC97E,X,0,0
AF-7D3DDDC97E,Facebook,1,10
AF-7D3DDDC97E,TikTok,0,0
AF-7D3DDDC97E,YouTube,0,0
AF-5A7247B06E,Instagram,0,0
AF-5A7247B06E,X,1,22
AF-5A7247B06E,Facebook,0,0
AF-5A7247B06E,TikTok,0,0
AF-5A7247B06E,YouTube,1,9
AF-C38A9A8284,Instagram,0,0
AF-C38A9A8284,X,0,0
AF-C38A9A8284,Facebook,1,84
AF-C38A9A8284,TikTok,0,0
AF-C38A9A8284,YouTube,0,0
AF-76BBA056AB,Instagram,1,23
AF-76BBA056AB,X,0,0
AF-76BBA056AB,Facebook,1,66
AF-76BBA056AB,TikTok,0,0
AF-76BBA056AB,YouTube,0,0
AF-D26D1F6C4C,Instagram,1,14
AF-D26D1F6C4C,X,1,21
AF-D26D1F6C4C,Facebook,0,0
AF-D26D1F6C4C,TikTok,0,0
AF-D26D1F6C4C,YouTube,1,16
AF-F111EFA00C,Instagram,1,7
AF-F111EFA00C,X,0,0
AF-F111EFA00C,Facebook,1,14
AF-F111EFA00C,TikTok,0,0
AF-F111EFA00C,YouTube,0,0
AF-E810EC3CBE,Instagram,1,12
AF-E810EC3CBE,X,1,48
AF-E810EC3CBE,Facebook,0,0
AF-E810EC3CBE,TikTok,1,25
AF-E810EC3CBE,YouTube,0,0
AF-508613CFE6,Instagram,1,9
AF-508613CFE6,X,0,0
AF-508613CFE6,Facebook,1,3
AF-508613CFE6,TikTok,0,0
AF-508613CFE6,YouTube,1,24
AF-E4E53CE38A,Instagram,1,35
AF-E4E53CE38A,X,0,0
AF-E4E53CE38A,Facebook,1,105
AF-E4E53CE38A,TikTok,0,0
AF-E4E53CE38A,YouTube,0,0
AF-767FCA3290,Instagram,0,0
AF-767FCA3290,X,0,0
AF-767FCA3290,Facebook,1,2
AF-767FCA3290,TikTok,0,0
AF-767FCA3290,YouTube,1,20
AF-396B804EB7,Instagram,1,8
AF-396B804EB7,X,1,37
AF-396B804EB7,Facebook,0,0
AF-396B804EB7,TikTok,0,0
AF-396B804EB7,YouTube,1,56
AF-BDFAA47536,Instagram,0,0
AF-BDFAA47536,X,0,0
AF-BDFAA47536,Facebook,1,16
AF-BDFAA47536,TikTok,0,0
AF-BDFAA47536,YouTube,1,19
AF-D8010F6B6D,Instagram,0,0
AF-D8010F6B6D,X,0,0
AF-D8010F6B6D,Facebook,0,0
AF-D8010F6B6D,TikTok,1,16
AF-D8010F6B6D,YouTube,0,0
AF-09BA2BDDC8,Instagram,0,0
AF-09BA2BDDC8,X,0,0
AF-09BA2BDDC8,Facebook,1,3
AF-09BA2BDDC8,TikTok,0,0
AF-09BA2BDDC8,YouTube,1,7
AF-7E9046CB83,Instagram,0,0
AF-7E9046CB83,X,0,0
AF-7E9046CB83,Facebook,1,93
AF-7E9046CB83,TikTok,1,41
AF-7E9046CB83,YouTube,1,16
AF-EE8EE096FF,Instagram,0,0
AF-EE8EE096FF,X,0,0
AF-EE8EE096FF,Facebook,1,19
AF-EE8EE096FF,TikTok,0,0
AF-EE8EE096FF,YouTube,1,17
AF-FBF5B7FB5B,Instagram,1,81
AF-FBF5B7FB5B,X,0,0
AF-FBF5B7FB5B,Facebook,0,0
AF-FBF5B7FB5B,TikTok,0,0
AF-FBF5B7FB5B,YouTube,1,31
AF-FC84973CF3,Instagram,0,0
AF-FC84973CF3,X,1,14
AF-FC84973CF3,Facebook,1,68
AF-FC84973CF3,TikTok,0,0
AF-FC84973CF3,YouTube,0,0
AF-132738D11C,Instagram,1,57
AF-132738D11C,X,0,0
AF-132738D11C,Facebook,0,0
AF-132738D11C,TikTok,0,0
AF-132738D11C,YouTube,0,0
AF-CF6B499188,Instagram,1,9
AF-CF6B499188,X,0,0
AF-CF6B499188,Facebook,1,48
AF-CF6B499188,TikTok,0,0
AF-CF6B499188,YouTube,0,0
AF-AD44A0FA83,Instagram,0,0
AF-AD44A0FA83,X,0,0
AF-AD44A0FA83,Facebook,0,0
AF-AD44A0FA83,TikTok,0,0
AF-AD44A0FA83,YouTube,0,0
AF-752BBBE3E8,Instagram,1,10
AF-752BBBE3E8,X,0,0
AF-752BBBE3E8,Facebook,1,24
AF-752BBBE3E8,TikTok,0,0
AF-752BBBE3E8,YouTube,0,0
AF-4DCFDC2E87,Instagram,1,32
AF-4DCFDC2E87,X,0,0
AF-4DCFDC2E87,Facebook,0,0
AF-4DCFDC2E87,TikTok,0,0
AF-4DCFDC2E87,YouTube,1,20
AF-AE1384CE06,Instagram,1,65
AF-AE1384CE06,X,1,20
AF-AE1384CE06,Facebook,0,0
AF-AE1384CE06,TikTok,0,0
AF-AE1384CE06,YouTube,0,0
AF-1E7698366F,Instagram,0,0
AF-1E7698366F,X,0,0
AF-1E7698366F,Facebook,0,0
AF-1E7698366F,TikTok,0,0
AF-1E7698366F,YouTube,1,15
AF-DC3A86274E,Instagram,0,0
AF-DC3A86274E,X,0,0
AF-DC3A86274E,Facebook,0,0
AF-DC3A86274E,TikTok,0,0
AF-DC3A86274E,YouTube,1,39
AF-E6C403B3D1,Instagram,1,54
AF-E6C403B3D1,X,1,22
AF-E6C403B3D1,Facebook,0,0
AF-E6C403B3D1,TikTok,0,0
AF-E6C403B3D1,YouTube,0,0
AF-C950718288,Instagram,1,0
AF-C950718288,X,0,0
AF-C950718288,Facebook,0,0
AF-C950718288,TikTok,1,9
AF-C950718288,YouTube,0,0
AF-78F509EE80,Instagram,1,25
AF-78F509EE80,X,0,0
AF-78F509EE80,Facebook,0,0
AF-78F509EE80,TikTok,1,14
AF-78F509EE80,YouTube,1,32
AF-C806163C21,Instagram,1,27
AF-C806163C21,X,0,0
AF-C806163C21,Facebook,0,0
AF-C806163C21,TikTok,0,0
AF-C806163C21,YouTube,1,13
AF-B41BAA4830,Instagram,1,1
AF-B41BAA4830,X,1,31
AF-B41BAA4830,Facebook,1,20
AF-B41BAA4830,TikTok,1,3
AF-B41BAA4830,YouTube,0,0
AF-08AE35D132,Instagram,1,20
AF-08AE35D132,X,0,0
AF-08AE35D132,Facebook,1,75
AF-08AE35D132,TikTok,0,0
AF-08AE35D132,YouTube,0,0
AF-333B9067DB,Instagram,0,0
AF-333B9067DB,X,0,0
AF-333B9067DB,Facebook,0,0
AF-333B9067DB,TikTok,1,15
AF-333B9067DB,YouTube,0,0
AF-28802517C2,Instagram,1,22
AF-28802517C2,X,0,0
AF-28802517C2,Facebook,0,0
AF-28802517C2,TikTok,1,1
AF-28802517C2,YouTube,0,0
AF-579F310140,Instagram,1,88
AF-579F310140,X,1,112
AF-579F310140,Facebook,0,0
AF-579F310140,TikTok,0,0
AF-579F310140,YouTube,0,0
AF-6659B1026E,Instagram,0,0
AF-6659B1026E,X,1,57
AF-6659B1026E,Facebook,1,12
AF-6659B1026E,TikTok,0,0
AF-6659B1026E,YouTube,0,0
AF-53D9381CF3,Instagram,0,0
AF-53D9381CF3,X,0,0
AF-53D9381CF3,Facebook,0,0
AF-53D9381CF3,TikTok,0,0
AF-53D9381CF3,YouTube,0,0
AF-CE7F276EB8,Instagram,0,0
AF-CE7F276EB8,X,0,0
AF-CE7F276EB8,Facebook,1,50
AF-CE7F276EB8,TikTok,0,0
AF-CE7F276EB8,YouTube,0,0
AF-956EFE21E3,Instagram,1,73
AF-956EFE21E3,X,1,116
AF-956EFE21E3,Facebook,0,0
AF-956EFE21E3,TikTok,1,11
AF-956EFE21E3,YouTube,1,14
AF-C16E980D17,Instagram,1,8
AF-C16E980D17,X,0,0
AF-C16E980D17,Facebook,0,0
AF-C16E980D17,TikTok,0,0
AF-C16E980D17,YouTube,1,19
AF-00FA2D2BC6,Instagram,1,84
AF-00FA2D2BC6,X,0,0
AF-00FA2D2BC6,Facebook,1,58
AF-00FA2D2BC6,TikTok,0,0
AF-00FA2D2BC6,YouTube,1,32
AF-A1CFD4FB2C,Instagram,1,68
AF-A1CFD4FB2C,X,1,27
AF-A1CFD4FB2C,Facebook,0,0
AF-A1CFD4FB2C,TikTok,0,0
AF-A1CFD4FB2C,YouTube,0,0
AF-CE8D68B208,Instagram,1,54
AF-CE8D68B208,X,0,0
AF-CE8D68B208,Facebook,0,0
AF-CE8D68B208,TikTok,0,0
AF-CE8D68B208,YouTube,0,0
AF-33757C42FE,Instagram,1,42
AF-33757C42FE,X,0,0
AF-33757C42FE,Facebook,1,95
AF-33757C42FE,TikTok,1,99
AF-33757C42FE,YouTube,1,57
AF-666B4CBFFC,Instagram,1,74
AF-666B4CBFFC,X,0,0
AF-666B4CBFFC,Facebook,1,31
AF-666B4CBFFC,TikTok,0,0
AF-666B4CBFFC,YouTube,0,0
AF-363F6CA59D,Instagram,0,0
AF-363F6CA59D,X,1,112
AF-363F6CA59D,Facebook,1,24
AF-363F6CA59D,TikTok,0,0
AF-363F6CA59D,YouTube,0,0
AF-4D11665E35,Instagram,1,2
AF-4D11665E35,X,0,0
AF-4D11665E35,Facebook,0,0
AF-4D11665E35,TikTok,1,14
AF-4D11665E35,YouTube,0,0
AF-69FE6522DF,Instagram,0,0
AF-69FE6522DF,X,1,15
AF-69FE6522DF,Facebook,0,0
AF-69FE6522DF,TikTok,0,0
AF-69FE6522DF,YouTube,0,0
AF-8EA697B6B4,Instagram,1,77
AF-8EA697B6B4,X,0,0
AF-8EA697B6B4,Facebook,0,0
AF-8EA697B6B4,TikTok,0,0
AF-8EA697B6B4,YouTube,1,140
AF-6589720021,Instagram,1,15
AF-6589720021,X,1,82
AF-6589720021,Facebook,0,0
AF-6589720021,TikTok,1,7
AF-6589720021,YouTube,0,0
AF-5EE0428FC9,Instagram,1,13
AF-5EE0428FC9,X,1,29
AF-5EE0428FC9,Facebook,1,12
AF-5EE0428FC9,TikTok,0,0
AF-5EE0428FC9,YouTube,0,0
AF-6D9DEF81E2,Instagram,1,5
AF-6D9DEF81E2,X,1,8
AF-6D9DEF81E2,Facebook,0,0
AF-6D9DEF81E2,TikTok,1,0
AF-6D9DEF81E2,YouTube,0,0
AF-39E8D4984E,Instagram,1,64
AF-39E8D4984E,X,1,69
AF-39E8D4984E,Facebook,0,0
AF-39E8D4984E,TikTok,1,56
AF-39E8D4984E,YouTube,0,0
AF-A3CF75FE5F,Instagram,1,32
AF-A3CF75FE5F,X,0,0
AF-A3CF75FE5F,Facebook,1,100
AF-A3CF75FE5F,TikTok,0,0
AF-A3CF75FE5F,YouTube,0,0
AF-B1926E7ADA,Instagram,0,0
AF-B1926E7ADA,X,0,0
AF-B1926E7ADA,Facebook,0,0
AF-B1926E7ADA,TikTok,0,0
AF-B1926E7ADA,YouTube,0,0
AF-FE23118368,Instagram,1,16
AF-FE23118368,X,0,0
AF-FE23118368,Facebook,0,0
AF-FE23118368,TikTok,0,0
AF-FE23118368,YouTube,1,18
AF-3650CA33C1,Instagram,0,0
AF-3650CA33C1,X,1,39
AF-3650CA33C1,Facebook,0,0
AF-3650CA33C1,TikTok,0,0
AF-3650CA33C1,YouTube,1,21
AF-4A4C86C7A3,Instagram,1,44
AF-4A4C86C7A3,X,1,5
AF-4A4C86C7A3,Facebook,1,9
AF-4A4C86C7A3,TikTok,0,0
AF-4A4C86C7A3,YouTube,0,0
AF-D4E8FBC71F,Instagram,0,0
AF-D4E8FBC71F,X,0,0
AF-D4E8FBC71F,Facebook,0,0
AF-D4E8FBC71F,TikTok,1,75
AF-D4E8FBC71F,YouTube,1,40
AF-1ADD769D07,Instagram,1,16
AF-1ADD769D07,X,0,0
AF-1ADD769D07,Facebook,0,0
AF-1ADD769D07,TikTok,0,0
AF-1ADD769D07,YouTube,0,0
AF-B9A2859E2C,Instagram,1,30
AF-B9A2859E2C,X,0,0
AF-B9A2859E2C,Facebook,1,4
AF-B9A2859E2C,TikTok,0,0
AF-B9A2859E2C,YouTube,0,0
AF-5C7EC9EFC8,Instagram,1,209
AF-5C7EC9EFC8,X,0,0
AF-5C7EC9EFC8,Facebook,0,0
AF-5C7EC9EFC8,TikTok,1,41
AF-5C7EC9EFC8,YouTube,1,43
AF-7517792768,Instagram,1,22
AF-7517792768,X,1,28
AF-7517792768,Facebook,1,55
AF-7517792768,TikTok,1,135
AF-7517792768,YouTube,1,96
AF-3F4CB2F03C,Instagram,1,111
AF-3F4CB2F03C,X,1,17
AF-3F4CB2F03C,Facebook,0,0
AF-3F4CB2F03C,TikTok,0,0
AF-3F4CB2F03C,YouTube,1,34
AF-436CF88C5F,Instagram,1,31
AF-436CF88C5F,X,0,0
AF-436CF88C5F,Facebook,0,0
AF-436CF88C5F,TikTok,1,6
AF-436CF88C5F,YouTube,1,34
AF-E14DC17E78,Instagram,1,82
AF-E14DC17E78,X,1,50
AF-E14DC17E78,Facebook,1,16
AF-E14DC17E78,TikTok,0,0
AF-E14DC17E78,YouTube,1,14
AF-0548D864AE,Instagram,1,5
AF-0548D864AE,X,0,0
AF-0548D864AE,Facebook,0,0
AF-0548D864AE,TikTok,0,0
AF-0548D864AE,YouTube,1,8
AF-CE4B0BF811,Instagram,1,90
AF-CE4B0BF811,X,1,67
AF-CE4B0BF811,Facebook,0,0
AF-CE4B0BF811,TikTok,1,50
AF-CE4B0BF811,YouTube,1,246
AF-190D14C94B,Instagram,1,99
AF-190D14C94B,X,0,0
AF-190D14C94B,Facebook,1,41
AF-190D14C94B,TikTok,0,0
AF-190D14C94B,YouTube,0,0
AF-D2C289A3F9,Instagram,0,0
AF-D2C289A3F9,X,0,0
AF-D2C289A3F9,Facebook,0,0
AF-D2C289A3F9,TikTok,1,143
AF-D2C289A3F9,YouTube,0,0
AF-7F70E967E7,Instagram,1,16
AF-7F70E967E7,X,0,0
AF-7F70E967E7,Facebook,0,0
AF-7F70E967E7,TikTok,1,6
AF-7F70E967E7,YouTube,0,0
AF-0604916F82,Instagram,1,11
AF-0604916F82,X,1,9
AF-0604916F82,Facebook,1,18
AF-0604916F82,TikTok,0,0
AF-0604916F82,YouTube,1,91
AF-FAC61A9EE0,Instagram,1,36
AF-FAC61A9EE0,X,1,25
AF-FAC61A9EE0,Facebook,0,0
AF-FAC61A9EE0,TikTok,1,22
AF-FAC61A9EE0,YouTube,1,35
AF-4977F3B974,Instagram,1,71
AF-4977F3B974,X,1,27
AF-4977F3B974,Facebook,0,0
AF-4977F3B974,TikTok,1,140
AF-4977F3B974,YouTube,0,0
AF-9C95B99F17,Instagram,1,79
AF-9C95B99F17,X,1,26
AF-9C95B99F17,Facebook,0,0
AF-9C95B99F17,TikTok,0,0
AF-9C95B99F17,YouTube,0,0
AF-E7A57C950D,Instagram,1,48
AF-E7A57C950D,X,1,49
AF-E7A57C950D,Facebook,1,93
AF-E7A57C950D,TikTok,1,26
AF-E7A57C950D,YouTube,0,0
AF-7A160A4065,Instagram,1,33
AF-7A160A4065,X,0,0
AF-7A160A4065,Facebook,0,0
AF-7A160A4065,TikTok,0,0
AF-7A160A4065,YouTube,0,0
AF-F0FDF79CFE,Instagram,0,0
AF-F0FDF79CFE,X,0,0
AF-F0FDF79CFE,Facebook,0,0
AF-F0FDF79CFE,TikTok,0,0
AF-F0FDF79CFE,YouTube,1,53
AF-28139FE225,Instagram,1,13
AF-28139FE225,X,0,0
AF-28139FE225,Facebook,1,8
AF-28139FE225,TikTok,0,0
AF-28139FE225,YouTube,0,0
AF-7EC8425146,Instagram,1,14
AF-7EC8425146,X,0,0
AF-7EC8425146,Facebook,1,16
AF-7EC8425146,TikTok,0,0
AF-7EC8425146,YouTube,0,0
AF-E716D868F6,Instagram,1,29
AF-E716D868F6,X,0,0
AF-E716D868F6,Facebook,0,0
AF-E716D868F6,TikTok,0,0
AF-E716D868F6,YouTube,0,0
AF-04C6D6F217,Instagram,1,79
AF-04C6D6F217,X,1,62
AF-04C6D6F217,Facebook,0,0
AF-04C6D6F217,TikTok,1,84
AF-04C6D6F217,YouTube,0,0
AF-063B0A5E2C,Instagram,1,11
AF-063B0A5E2C,X,1,10
AF-063B0A5E2C,Facebook,0,0
AF-063B0A5E2C,TikTok,0,0
AF-063B0A5E2C,YouTube,0,0
AF-BC4757B7FA,Instagram,1,20
AF-BC4757B7FA,X,0,0
AF-BC4757B7FA,Facebook,0,0
AF-BC4757B7FA,TikTok,0,0
AF-BC4757B7FA,YouTube,1,18
AF-A9542529D0,Instagram,1,11
AF-A9542529D0,X,1,122
AF-A9542529D0,Facebook,0,0
AF-A9542529D0,TikTok,1,38
AF-A9542529D0,YouTube,1,114
AF-7A21AEF599,Instagram,1,24
AF-7A21AEF599,X,1,8
AF-7A21AEF599,Facebook,0,0
AF-7A21AEF599,TikTok,1,7
AF-7A21AEF599,YouTube,0,0
AF-977879AE34,Instagram,1,8
AF-977879AE34,X,0,0
AF-977879AE34,Facebook,1,17
AF-977879AE34,TikTok,0,0
AF-977879AE34,YouTube,1,15
AF-80579ABDDC,Instagram,0,0
AF-80579ABDDC,X,1,31
AF-80579ABDDC,Facebook,0,0
AF-80579ABDDC,TikTok,0,0
AF-80579ABDDC,YouTube,1,6
AF-1CF8D4F535,Instagram,1,11
AF-1CF8D4F535,X,1,37
AF-1CF8D4F535,Facebook,0,0
AF-1CF8D4F535,TikTok,1,20
AF-1CF8D4F535,YouTube,1,0
AF-4F0E7535D6,Instagram,1,16
AF-4F0E7535D6,X,0,0
AF-4F0E7535D6,Facebook,1,95
AF-4F0E7535D6,TikTok,0,0
