post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos
P01297,2025-02-24,Instagram,Entrenamiento,Carrusel,0,74233.0,121650.0,2239,181,220,0.0,100,43
P01298,2025-02-24,X,Patrocinador,Imagen,0,30662.0,47451.0,220,21,23,13.0,12,3
P01299,2025-02-24,TikTok,Entrenamiento,Vídeo corto,0,16894.0,25623.0,1058,60,62,138.0,27,18
P01300,2025-02-24,YouTube,Efeméride,Vídeo largo,0,,8307.0,176,12,15,8.0,5,3
P01301,2025-02-25,X,Efeméride,Vídeo corto,0,17335.0,25562.0,206,15,12,30.0,7,3
P01302,2025-02-25,X,Entrenamiento,Vídeo corto,0,15230.0,23863.0,294,18,32,31.0,10,3
P01303,2025-02-25,Facebook,Cantera,Carrusel,0,15705.0,18528.0,162,8,13,11.0,4,1
P01304,2025-02-25,Facebook,Efeméride,Vídeo corto,0,17016.0,26865.0,218,13,23,,7,3
P01305,2025-02-26,X,Efeméride,Imagen,0,25617.0,29165.0,386,32,19,36.0,16,8
P01306,2025-02-26,X,Institucional,Imagen,0,9281.0,15312.0,63,3,4,4.0,1,0
P01307,2025-02-26,X,Afición,Imagen,0,31262.0,36877.0,466,33,27,31.0,17,8
P01308,2025-02-26,FACEBOOK,Institucional,Carrusel,0,16598.0,27286.0,143,8,11,21.0,3,1
P01309,2025-02-26,TIKTOK,Institucional,Vídeo corto,0,9711.0,14472.0,594,29,57,47.0,12,9
P01310,2025-02-26,TikTok,Afición,Vídeo corto,0,8681.0,13803.0,911,59,82,28.0,31,15
P01311,2025-02-26,YouTube,Previa,Vídeo largo,0,4199.0,5691.0,70,4,7,6.0,2,0
P01312,2025-02-27,Instagram,Entrenamiento,Vídeo corto,0,43643.0,56126.0,2887,214,240,307.0,110,49
P01313,2025-02-27,Instagram,Efeméride,Imagen,0,27202.0,40909.0,1123,93,85,17.0,51,26
P01314,2025-02-27,X,Entrenamiento,Imagen,0,42490.0,49903.0,590,48,48,67.0,28,9
P01315,2025-02-27,Facebook,Patrocinador,Imagen,0,33006.0,37490.0,170,9,11,,5,2
P01316,2025-02-27,Facebook,Fichajes,Vídeo corto,0,6724.0,9678.0,300,18,30,15.0,9,2
P01317,2025-02-27,YouTube,Fichajes,Vídeo largo,0,8901.0,12879.0,564,38,34,30.0,20,10
P01318,2025-02-28,Instagram,Institucional,Imagen,0,37858.0,53895.0,673,42,59,12.0,19,14
P01319,2025-02-28,Instagram,Entrenamiento,Carrusel,0,6134.0,8593.0,189,13,16,8.0,7,3
P01320,2025-02-28,Instagram,Directo,Carrusel,0,42575.0,57140.0,2165,168,181,111.0,82,37
P01321,2025-02-28,X,Fichajes,Texto,0,20423.0,32276.0,280,23,29,0.0,11,5
P01322,2025-02-28,X,Afición,Vídeo largo,0,38102.0,53055.0,557,54,52,42.0,27,12
P01323,2025-02-28,X,Entrenamiento,Texto,0,47213.0,54026.0,373,22,37,23.0,11,4
P01324,2025-02-28,X,Entrenamiento,Texto,0,17303.0,20668.0,196,10,18,11.0,4,2
P01325,2025-02-28,X,Institucional,Texto,0,22847.0,28177.0,92,7,9,10.0,3,1
P01326,2025-02-28,Facebook,Cantera,Texto,0,36458.0,50165.0,198,10,18,,4,3
P01327,2025-02-28,TikTok,Patrocinador,Vídeo corto,0,12414.0,14231.0,275,24,26,21.0,14,3
P01328,2025-02-28,YouTube,Afición,Vídeo largo,0,7744.0,10530.0,188,13,11,27.0,7,2
P01329,2025-03-01,Instagram,Resumen,Carrusel,1,40614.0,66567.0,2330,132,162,356.0,83,18
P01330,2025-03-01,INSTAGRAM,Resumen,Imagen,1,48571.0,58467.0,4277,329,435,426.0,207,48
P01331,2025-03-01,Instagram,Directo,Imagen,1,27668.0,34352.0,2093,107,179,131.0,63,24
P01332,2025-03-01,x,Directo,Vídeo largo,1,32086.0,52538.0,527,30,41,33.0,18,4
P01333,2025-03-01,X,Entrenamiento,Texto,1,18408.0,28269.0,75,7,4,8.0,4,1
P01334,2025-03-01,Facebook,Resumen,Imagen,1,27952.0,42999.0,345,20,35,26.0,13,2
P01335,2025-03-01,Facebook,Efeméride,Vídeo largo,1,11204.0,12635.0,76,4,7,9.0,2,1
P01336,2025-03-01,Facebook,Efeméride,Carrusel,1,22555.0,30506.0,238,17,14,29.0,11,3
P01337,2025-03-01,Facebook,Directo,Carrusel,1,20849.0,32368.0,267,19,21,26.0,10,5
P01338,2025-03-01,Facebook,Directo,Vídeo corto,1,,57005.0,980,72,62,130.0,43,17
P01339,2025-03-01,Facebook,Previa,Imagen,1,15574.0,22145.0,130,8,11,17.0,4,1
P01340,2025-03-01,TikTok,Previa,Vídeo corto,1,12690.0,18608.0,1705,128,105,125.0,74,34
P01341,2025-03-01,YouTube,Directo,Vídeo largo,1,13839.0,22403.0,382,36,19,44.0,20,8
P01342,2025-03-02,Instagram,Entrenamiento,Carrusel,0,50716.0,66607.0,1413,112,120,118.0,62,25
P01343,2025-03-02,Instagram,Resumen,Imagen,0,34057.0,54798.0,1945,145,114,122.0,87,23
P01344,2025-03-02,X,Directo,Imagen,0,9517.0,12843.0,157,14,13,9.0,9,2
P01345,2025-03-02,Facebook,Entrenamiento,Carrusel,0,,16095.0,105,7,6,15.0,3,1
P01346,2025-03-02,Facebook,Entrenamiento,Carrusel,0,12136.0,19289.0,91,5,9,7.0,1,1
P01347,2025-03-02,TikTok,Entrenamiento,Vídeo corto,0,11688.0,,769,48,63,48.0,30,10
P01348,2025-03-02,YouTube,Afición,Vídeo largo,0,3197.0,4127.0,56,2,5,4.0,0,0
P01349,2025-03-02,YouTube,Efeméride,Vídeo corto,0,11828.0,16473.0,470,28,31,57.0,15,6
P01350,2025-03-03,Instagram,Efeméride,Imagen,0,18839.0,25160.0,826,77,45,76.0,40,13
P01351,2025-03-03,X,Institucional,Texto,0,36119.0,44920.0,106,10,5,6.0,5,2
P01352,2025-03-03,X,Fichajes,Imagen,0,24706.0,32077.0,812,41,64,71.0,21,9
P01353,2025-03-03,Facebook,Previa,Carrusel,0,22507.0,29955.0,161,14,10,12.0,6,4
P01354,2025-03-03,Facebook,Entrenamiento,Vídeo corto,0,48762.0,57117.0,941,64,100,55.0,39,12
P01355,2025-03-03,tiktok,Efeméride,Vídeo corto,0,7780.0,11614.0,659,41,35,84.0,20,12
P01356,2025-03-03,TikTok,Fichajes,Vídeo corto,0,9263.0,12740.0,1342,76,136,110.0,43,19
P01357,2025-03-04,Facebook,Previa,Imagen,0,17040.0,27164.0,176,10,14,9.0,5,1
P01358,2025-03-04,TikTok,Afición,Vídeo corto,0,9360.0,13103.0,1222,112,92,127.0,57,34
P01359,2025-03-05,Instagram,Resumen,Imagen,0,21727.0,28882.0,1002,75,54,71.0,44,18
P01360,2025-03-05,X,Patrocinador,Texto,0,18914.0,30631.0,138,11,14,1.0,5,3
P01361,2025-03-05,X,Efeméride,Texto,0,12161.0,14799.0,134,10,10,6.0,5,2
P01362,2025-03-05,Facebook,Fichajes,Imagen,0,13327.0,16120.0,185,12,17,6.0,7,2
P01363,2025-03-05,Facebook,Afición,Vídeo largo,0,13350.0,15068.0,162,11,16,4.0,5,2
P01364,2025-03-05,TikTok,Entrenamiento,Vídeo corto,0,13407.0,21430.0,1545,132,163,10.0,67,37
P01365,2025-03-06,Instagram,Efeméride,Imagen,0,19316.0,28401.0,474,27,39,14.0,15,4
P01366,2025-03-06,X,Afición,Texto,0,18346.0,23085.0,244,18,13,22.0,10,3
P01367,2025-03-06,X,Institucional,Texto,0,13661.0,20680.0,111,7,8,7.0,3,2
P01368,2025-03-06,Facebook,Institucional,Vídeo corto,0,16000.0,18395.0,159,9,15,5.0,4,3
P01369,2025-03-06,TikTok,Patrocinador,Vídeo corto,0,21909.0,34642.0,688,64,48,3.0,37,14
P01370,2025-03-07,Instagram,Institucional,Imagen,0,24289.0,30727.0,401,35,24,14.0,22,4
P01371,2025-03-07,Instagram,Cantera,Imagen,0,31778.0,51422.0,536,33,49,34.0,17,7
P01372,2025-03-07,X,Patrocinador,Vídeo corto,0,22543.0,26957.0,323,18,18,51.0,12,3
P01373,2025-03-07,Facebook,Institucional,Imagen,0,27499.0,36461.0,111,7,6,18.0,4,1
P01374,2025-03-08,Instagram,Resumen,Imagen,1,67269.0,97628.0,3700,286,369,294.0,70,132
P01375,2025-03-08,Instagram,Afición,Imagen,1,20447.0,30235.0,1076,98,109,0.0,24,45
P01376,2025-03-08,Instagram,Directo,Vídeo largo,1,24649.0,39041.0,748,69,79,63.0,14,33
P01377,2025-03-08,Facebook,Directo,Imagen,1,14609.0,17995.0,129,8,13,13.0,2,2
P01378,2025-03-08,Facebook,Patrocinador,Vídeo corto,1,17260.0,25514.0,105,5,5,9.0,1,1
P01379,2025-03-08,Facebook,Fichajes,Vídeo largo,1,29208.0,40960.0,267,18,25,26.0,8,4
P01380,2025-03-08,facebook,Previa,Imagen,1,18130.0,26234.0,125,8,6,16.0,2,1
P01381,2025-03-08,tiktok,Directo,Vídeo corto,1,12455.0,20222.0,1374,115,120,1.0,26,52
P01382,2025-03-08,YouTube,Directo,Vídeo corto,1,4501.0,5248.0,310,22,20,22.0,9,5
P01383,2025-03-09,instagram,Afición,Imagen,0,12075.0,14718.0,694,37,66,25.0,22,5
P01384,2025-03-09,Instagram,Entrenamiento,Imagen,0,16615.0,21161.0,444,43,24,55.0,25,6
P01385,2025-03-09,Facebook,Efeméride,Carrusel,0,27084.0,34191.0,229,11,13,27.0,5,2
P01386,2025-03-09,youtube,Afición,Vídeo corto,0,2866.0,4088.0,233,17,14,9.0,9,3
P01387,2025-03-10,Instagram,Entrenamiento,Imagen,0,36909.0,42318.0,1318,119,125,45.0,51,32
P01388,2025-03-10,X,Efeméride,Imagen,0,10220.0,12557.0,91,7,4,4.0,3,2
P01389,2025-03-10,Facebook,Entrenamiento,Carrusel,0,22611.0,33288.0,301,14,19,31.0,8,2
P01390,2025-03-10,YouTube,Efeméride,Vídeo largo,0,5956.0,9806.0,197,14,10,19.0,7,3
P01391,2025-03-11,Facebook,Afición,Imagen,0,13676.0,15732.0,129,8,9,19.0,5,1
P01392,2025-03-11,Facebook,Afición,Texto,0,32152.0,41857.0,262,17,23,19.0,9,3
P01393,2025-03-11,Facebook,Efeméride,Imagen,0,25998.0,35291.0,184,14,10,19.0,7,3
P01394,2025-03-11,Facebook,Afición,Imagen,0,9254.0,10714.0,146,10,16,7.0,5,1
P01395,2025-03-11,Facebook,Efeméride,Imagen,0,9828.0,15512.0,77,5,7,2.0,2,1
P01396,2025-03-11,YouTube,Patrocinador,Vídeo corto,0,3520.0,4831.0,42,2,2,3.0,1,0
P01397,2025-03-12,Instagram,Institucional,Imagen,0,16166.0,18432.0,174,15,18,4.0,7,2
P01398,2025-03-12,Instagram,Previa,Carrusel,0,43499.0,67395.0,1844,135,180,20.0,74,25
P01399,2025-03-12,X,Fichajes,Texto,0,58301.0,91600.0,648,32,61,43.0,17,6
P01400,2025-03-12,X,Entrenamiento,Vídeo corto,0,26417.0,36983.0,353,22,17,41.0,11,5
P01401,2025-03-12,X,Fichajes,Texto,0,36858.0,57720.0,451,42,32,48.0,19,8
P01402,2025-03-13,X,Patrocinador,Texto,0,24245.0,35921.0,113,6,9,4.0,3,1
P01403,2025-03-13,Facebook,Previa,Imagen,0,10517.0,14794.0,83,7,6,5.0,3,2
P01404,2025-03-14,Instagram,Resumen,Carrusel,0,34303.0,50950.0,1181,100,91,131.0,59,14
P01405,2025-03-14,Instagram,Resumen,Imagen,0,26742.0,33174.0,1324,85,78,177.0,50,12
P01406,2025-03-14,Facebook,Entrenamiento,Carrusel,0,7901.0,11739.0,66,4,6,4.0,1,0
P01407,2025-03-14,Facebook,Efeméride,Carrusel,0,21220.0,31877.0,217,16,15,6.0,7,3
P01408,2025-03-14,Facebook,Patrocinador,Imagen,0,19384.0,26712.0,85,6,6,8.0,3,1
P01409,2025-03-14,YouTube,Entrenamiento,Vídeo largo,0,1626.0,2369.0,37,3,2,2.0,1,0
P01410,2025-03-15,Instagram,Afición,Imagen,1,53736.0,83193.0,2531,159,217,216.0,72,50
P01411,2025-03-15,Instagram,Efeméride,Carrusel,1,47023.0,61764.0,1170,91,76,86.0,42,19
P01412,2025-03-15,Instagram,Resumen,Vídeo corto,1,26945.0,31682.0,2596,209,176,57.0,93,43
P01413,2025-03-15,X,Afición,Vídeo corto,1,33132.0,38083.0,978,84,110,72.0,43,21
P01414,2025-03-15,X,Cantera,Vídeo corto,1,18151.0,21803.0,254,22,20,5.0,10,4
P01415,2025-03-15,Facebook,Resumen,Imagen,1,16887.0,23623.0,181,12,10,12.0,7,2
P01416,2025-03-15,Facebook,Previa,Imagen,1,16775.0,22513.0,189,15,19,18.0,7,4
P01417,2025-03-15,TikTok,Fichajes,Vídeo corto,1,8361.0,11196.0,813,59,58,48.0,29,17
P01418,2025-03-15,TikTok,Afición,Vídeo corto,1,6356.0,9421.0,504,27,43,47.0,13,7
P01419,2025-03-16,Instagram,Entrenamiento,Carrusel,0,21715.0,30928.0,502,47,38,47.0,23,9
P01420,2025-03-16,X,Institucional,Imagen,0,21551.0,25204.0,110,6,8,10.0,2,1
P01421,2025-03-16,X,Afición,Vídeo corto,0,44087.0,53023.0,877,44,62,81.0,28,5
P01422,2025-03-16,Facebook,Afición,Vídeo corto,0,17030.0,20829.0,357,33,20,30.0,17,5
P01423,2025-03-16,Facebook,Cantera,Imagen,0,11478.0,13181.0,78,3,4,7.0,1,0
P01424,2025-03-16,Facebook,Entrenamiento,Imagen,0,25269.0,29938.0,175,14,10,7.0,6,3
P01425,2025-03-16,TikTok,Previa,Vídeo corto,0,13834.0,19565.0,1141,110,60,85.0,53,34
P01426,2025-03-16,TikTok,Resumen,Vídeo corto,0,7328.0,8575.0,973,82,89,72.0,46,19
P01427,2025-03-17,Instagram,Efeméride,Imagen,0,34482.0,52557.0,1031,50,71,62.0,30,11
P01428,2025-03-17,X,Cantera,Vídeo corto,0,18672.0,22812.0,172,13,17,11.0,6,4
P01429,2025-03-17,Facebook,Entrenamiento,Imagen,0,27511.0,44794.0,160,9,16,18.0,4,2
P01430,2025-03-17,YouTube,Patrocinador,Vídeo corto,0,6215.0,9588.0,112,7,6,8.0,3,1
P01431,2025-03-18,Instagram,Fichajes,Vídeo corto,0,22976.0,31244.0,1973,148,120,87.0,80,28
P01432,2025-03-18,Instagram,Entrenamiento,Carrusel,0,44568.0,52388.0,1813,106,189,205.0,55,19
P01433,2025-03-18,X,Patrocinador,Imagen,0,27186.0,34566.0,140,13,14,9.0,6,3
P01434,2025-03-18,X,Afición,Imagen,0,31496.0,47130.0,578,40,31,40.0,16,11
P01435,2025-03-18,Facebook,Patrocinador,Imagen,0,18964.0,30798.0,98,6,6,10.0,3,1
P01436,2025-03-18,Facebook,Institucional,Imagen,0,36004.0,58012.0,128,7,11,17.0,4,1
P01437,2025-03-18,Facebook,Entrenamiento,Carrusel,0,25552.0,34610.0,407,25,21,65.0,12,6
P01438,2025-03-18,TikTok,Efeméride,Vídeo corto,0,19139.0,28226.0,1097,54,111,53.0,21,12
P01439,2025-03-18,YouTube,Efeméride,Vídeo largo,0,16171.0,25668.0,295,22,29,7.0,12,3
P01440,2025-03-19,Instagram,Fichajes,Vídeo corto,0,49551.0,68499.0,5904,549,596,98.0,285,151
P01441,2025-03-19,Instagram,Institucional,Carrusel,0,41107.0,51631.0,943,45,81,33.0,23,9
P01442,2025-03-19,X,Cantera,Texto,0,19060.0,22606.0,111,10,6,9.0,6,2
P01443,2025-03-19,Facebook,Entrenamiento,Imagen,0,15976.0,24867.0,119,6,12,2.0,3,1
P01444,2025-03-21,Instagram,Entrenamiento,Vídeo corto,0,22519.0,28376.0,1608,84,136,175.0,42,24
P01445,2025-03-21,Facebook,Patrocinador,Texto,0,22352.0,29497.0,91,7,9,6.0,3,1
P01446,2025-03-21,Facebook,Fichajes,Imagen,0,15866.0,18419.0,233,13,20,18.0,6,2
P01447,2025-03-21,Facebook,Institucional,Vídeo corto,0,19145.0,29473.0,236,22,25,8.0,11,5
P01448,2025-03-21,facebook,Efeméride,Imagen,0,14769.0,17993.0,133,12,9,2.0,6,2
P01449,2025-03-21,Facebook,Cantera,Imagen,0,,16802.0,112,9,7,9.0,4,2
P01450,2025-03-22,Instagram,Patrocinador,Carrusel,1,28398.0,,399,30,39,,15,7
P01451,2025-03-22,Instagram,Previa,Vídeo corto,1,28287.0,,1223,74,119,94.0,45,11
P01452,2025-03-22,Instagram,Directo,Carrusel,1,89425.0,110207.0,5590,370,326,561.0,171,97
P01453,2025-03-22,X,Previa,Vídeo corto,1,33867.0,55127.0,499,40,26,17.0,14,9
P01454,2025-03-22,X,Fichajes,Carrusel,1,43791.0,68247.0,633,32,58,48.0,15,5
P01455,2025-03-22,X,Cantera,Imagen,1,24691.0,35811.0,199,14,16,11.0,4,5
P01456,2025-03-22,X,Fichajes,Imagen,1,31650.0,46648.0,818,47,88,44.0,26,12
P01457,2025-03-22,Facebook,Cantera,Vídeo largo,1,28429.0,41628.0,116,6,8,10.0,2,1
P01458,2025-03-22,Facebook,Cantera,Carrusel,1,24140.0,37001.0,118,10,10,6.0,4,2
P01459,2025-03-22,Facebook,Previa,Vídeo corto,1,28755.0,35666.0,265,20,23,15.0,8,6
P01460,2025-03-22,Facebook,Resumen,Vídeo corto,1,22500.0,33495.0,332,19,34,35.0,9,3
P01461,2025-03-22,Facebook,Resumen,Imagen,1,16288.0,26363.0,233,21,19,3.0,10,4
P01462,2025-03-22,TikTok,Directo,Vídeo corto,1,8486.0,11173.0,564,35,54,39.0,18,10
P01463,2025-03-22,tiktok,Cantera,Vídeo corto,1,,6087.0,192,9,14,23.0,5,2
P01464,2025-03-22,TikTok,Previa,Vídeo corto,1,9755.0,11538.0,484,24,40,27.0,9,5
P01465,2025-03-22,YouTube,Afición,Vídeo largo,1,10020.0,13973.0,206,18,12,12.0,6,4
P01466,2025-03-22,YouTube,Institucional,Vídeo corto,1,9304.0,12282.0,187,14,15,2.0,5,4
P01467,2025-03-22,YouTube,Institucional,Vídeo largo,1,5996.0,9627.0,57,5,4,3.0,1,1
P01468,2025-03-22,YouTube,Resumen,Vídeo largo,1,8600.0,11544.0,210,13,23,10.0,6,3
P01469,2025-03-23,Instagram,Resumen,Imagen,0,37651.0,59571.0,2639,219,174,223.0,116,39
P01470,2025-03-23,Instagram,Cantera,Imagen,0,56896.0,92207.0,1604,153,142,74.0,60,39
P01471,2025-03-23,X,Institucional,Texto,0,51920.0,71105.0,391,25,22,18.0,10,6
P01472,2025-03-23,facebook,Cantera,Imagen,0,14836.0,17809.0,88,7,7,5.0,3,1
P01473,2025-03-24,Instagram,Entrenamiento,Imagen,0,25469.0,38710.0,550,31,39,81.0,15,9
P01474,2025-03-24,Instagram,Fichajes,Imagen,0,35926.0,52174.0,1885,168,175,0.0,94,32
P01475,2025-03-24,Instagram,Afición,Imagen,0,19178.0,22791.0,1392,126,80,137.0,54,35
P01476,2025-03-25,Instagram,Fichajes,Imagen,0,12024.0,14633.0,633,37,36,92.0,25,5
P01477,2025-03-25,Facebook,Previa,Carrusel,0,31189.0,41152.0,424,37,20,32.0,20,7
P01478,2025-03-25,Facebook,Previa,Imagen,0,16207.0,22474.0,99,6,6,4.0,3,0
P01479,2025-03-25,TikTok,Institucional,Vídeo corto,0,10230.0,16752.0,356,30,36,0.0,15,7
P01480,2025-03-25,YouTube,Efeméride,Vídeo largo,0,12961.0,20939.0,359,33,28,3.0,17,7
P01481,2025-03-26,Instagram,Entrenamiento,Vídeo corto,0,21875.0,34729.0,991,53,89,103.0,24,14
P01482,2025-03-26,X,Cantera,Imagen,0,27089.0,43495.0,230,11,24,20.0,6,2
P01483,2025-03-26,Facebook,Institucional,Texto,0,19520.0,22833.0,57,5,5,5.0,2,0
P01484,2025-03-26,Facebook,Entrenamiento,Imagen,0,20798.0,27755.0,227,17,24,8.0,8,4
P01485,2025-03-26,TikTok,Efeméride,Vídeo corto,0,10761.0,13931.0,1419,78,106,144.0,44,11
P01486,2025-03-26,TikTok,Patrocinador,Vídeo corto,0,11776.0,18798.0,586,40,30,,22,8
P01487,2025-03-26,YouTube,Cantera,Vídeo largo,0,5075.0,6438.0,73,4,4,12.0,2,0
P01488,2025-03-27,X,Afición,Texto,0,22363.0,27828.0,141,13,10,3.0,6,4
P01489,2025-03-27,Facebook,Resumen,Imagen,0,22275.0,26953.0,426,37,41,12.0,22,6
P01490,2025-03-28,Instagram,Entrenamiento,Imagen,0,20157.0,28430.0,579,43,55,34.0,22,10
P01491,2025-03-28,Instagram,Resumen,Texto,0,32520.0,45738.0,988,75,104,47.0,44,15
P01492,2025-03-28,Instagram,Fichajes,Imagen,0,43062.0,53854.0,3185,237,164,331.0,155,48
P01493,2025-03-28,X,Patrocinador,Imagen,0,65801.0,91036.0,492,45,51,24.0,24,10
P01494,2025-03-28,Facebook,Patrocinador,Imagen,0,25769.0,,118,11,8,11.0,4,2
P01495,2025-03-28,Facebook,Resumen,Carrusel,0,7634.0,9343.0,177,8,12,18.0,4,2
P01496,2025-03-28,tiktok,Entrenamiento,Vídeo corto,0,5026.0,6938.0,339,29,28,31.0,13,8
P01497,2025-03-28,YouTube,Entrenamiento,Vídeo largo,0,7773.0,10391.0,129,7,6,9.0,4,1
P01498,2025-03-29,Instagram,Directo,Imagen,1,55035.0,83541.0,3054,158,201,212.0,31,52
P01499,2025-03-29,Instagram,Resumen,Vídeo corto,1,28799.0,45099.0,1795,149,150,158.0,43,56
P01500,2025-03-29,Instagram,Resumen,Vídeo corto,1,20876.0,25028.0,1071,62,74,64.0,16,17
P01501,2025-03-29,Instagram,Previa,Carrusel,1,59514.0,69799.0,1395,79,109,190.0,27,31
P01502,2025-03-29,X,Previa,Carrusel,1,41908.0,47830.0,613,55,64,0.0,16,23
P01503,2025-03-29,x,Patrocinador,Texto,1,11745.0,18487.0,23,1,1,4.0,0,0
P01504,2025-03-29,X,Directo,Vídeo corto,1,16858.0,25649.0,337,29,32,0.0,6,8
P01505,2025-03-29,X,Directo,Imagen,1,26231.0,32814.0,350,32,35,26.0,11,8
P01506,2025-03-29,X,Resumen,Texto,1,30261.0,38893.0,387,21,32,13.0,6,8
P01507,2025-03-29,X,Previa,Vídeo corto,1,41271.0,62419.0,642,33,49,35.0,3,16
P01508,2025-03-29,Facebook,Resumen,Vídeo largo,1,17233.0,22076.0,138,8,12,8.0,2,3
P01509,2025-03-29,Facebook,Efeméride,Vídeo corto,1,46888.0,52797.0,417,27,23,52.0,5,7
P01510,2025-03-29,TikTok,Previa,Vídeo corto,1,16900.0,26805.0,1669,103,110,63.0,29,30
P01511,2025-03-29,YouTube,Entrenamiento,Vídeo largo,1,6294.0,8681.0,78,6,6,1.0,1,2
P01512,2025-03-30,X,Cantera,Imagen,0,40043.0,54457.0,410,38,30,45.0,18,12
P01513,2025-03-30,Facebook,Entrenamiento,Vídeo corto,0,12828.0,20553.0,216,16,11,11.0,5,5
P01514,2025-03-30,Facebook,Previa,Imagen,0,10741.0,13174.0,117,5,7,14.0,2,0
P01515,2025-03-30,YouTube,Fichajes,Vídeo largo,0,8135.0,10217.0,233,12,15,25.0,6,2
P01516,2025-03-31,Instagram,Patrocinador,Imagen,0,32710.0,44040.0,416,31,39,32.0,14,7
P01517,2025-03-31,X,Institucional,Carrusel,0,24466.0,36475.0,117,8,9,6.0,3,1
P01518,2025-03-31,Facebook,Fichajes,Vídeo corto,0,25391.0,40942.0,584,43,54,0.0,25,7
P01519,2025-03-31,YouTube,Efeméride,Vídeo corto,0,6057.0,9370.0,211,16,14,11.0,9,3
P01520,2025-04-01,Instagram,Cantera,Imagen,0,41154.0,48999.0,950,64,63,31.0,31,15
P01521,2025-04-01,Instagram,Institucional,Imagen,0,16364.0,18928.0,382,37,35,23.0,17,10
P01522,2025-04-01,Facebook,Entrenamiento,Imagen,0,21335.0,34412.0,259,16,24,12.0,8,3
P01523,2025-04-02,Instagram,Resumen,Carrusel,0,18979.0,26415.0,1046,94,94,18.0,56,16
P01524,2025-04-02,Instagram,Institucional,Imagen,0,33824.0,41962.0,529,31,30,32.0,15,9
P01525,2025-04-02,Instagram,Entrenamiento,Vídeo corto,0,22454.0,28388.0,2069,170,191,36.0,92,44
P01526,2025-04-02,Instagram,Cantera,Carrusel,0,37737.0,42591.0,1112,96,68,147.0,58,15
P01527,2025-04-02,X,Efeméride,Imagen,0,18129.0,26917.0,169,14,14,5.0,7,3
P01528,2025-04-02,Facebook,Cantera,Carrusel,0,28218.0,35635.0,251,18,28,25.0,9,3
P01529,2025-04-02,YouTube,Previa,Vídeo largo,0,4091.0,6467.0,76,6,4,7.0,3,1
P01530,2025-04-03,Instagram,Efeméride,Imagen,0,27459.0,42926.0,982,59,69,50.0,29,15
P01531,2025-04-03,Instagram,Entrenamiento,Vídeo corto,0,25284.0,30741.0,1473,110,122,140.0,52,26
P01532,2025-04-03,Instagram,Previa,Imagen,0,72159.0,93151.0,2848,227,155,296.0,95,46
P01533,2025-04-03,X,Entrenamiento,Vídeo largo,0,17576.0,27381.0,213,17,19,5.0,8,3
P01534,2025-04-03,X,Entrenamiento,Carrusel,0,19740.0,29822.0,386,20,20,61.0,11,4
P01535,2025-04-03,X,Resumen,Vídeo corto,0,23860.0,34268.0,1002,59,87,70.0,37,7
P01536,2025-04-03,Facebook,Fichajes,Vídeo corto,0,7709.0,10574.0,178,17,9,24.0,9,3
P01537,2025-04-03,Facebook,Entrenamiento,Imagen,0,7889.0,9873.0,58,3,6,2.0,1,0
P01538,2025-04-03,TikTok,Entrenamiento,Vídeo corto,0,15223.0,17759.0,1726,89,126,69.0,39,19
P01539,2025-04-03,TikTok,Resumen,Vídeo corto,0,5546.0,7247.0,599,52,39,38.0,31,10
P01540,2025-04-03,TikTok,Entrenamiento,Vídeo corto,0,16533.0,20135.0,1606,114,88,193.0,55,22
P01541,2025-04-04,Instagram,Fichajes,Carrusel,0,31838.0,49860.0,2425,215,212,132.0,132,35
P01542,2025-04-04,Facebook,Resumen,Vídeo corto,0,7427.0,9080.0,168,8,13,7.0,4,1
P01543,2025-04-05,Instagram,Institucional,Imagen,1,61803.0,100371.0,754,75,61,64.0,17,23
P01544,2025-04-05,Instagram,Efeméride,Vídeo corto,1,28108.0,42913.0,1233,107,64,118.0,35,46
P01545,2025-04-05,Instagram,Resumen,Imagen,1,94366.0,146028.0,3561,263,195,390.0,83,104
P01546,2025-04-05,X,Directo,Texto,1,20125.0,23401.0,270,16,21,13.0,5,4
P01547,2025-04-05,X,Resumen,Texto,1,21477.0,28907.0,201,19,19,,4,6
P01548,2025-04-05,X,Resumen,Imagen,1,13011.0,14659.0,213,17,20,8.0,4,4
P01549,2025-04-05,X,Resumen,Texto,1,30415.0,40983.0,303,16,20,14.0,4,5
P01550,2025-04-05,TikTok,Resumen,Vídeo corto,1,7878.0,11379.0,440,37,38,25.0,8,18
P01551,2025-04-05,YouTube,Efeméride,Vídeo largo,1,,22372.0,307,22,23,21.0,8,6
P01552,2025-04-05,YouTube,Previa,Vídeo largo,1,7002.0,10325.0,130,7,11,13.0,2,1
P01553,2025-04-05,YouTube,Cantera,Vídeo largo,1,10861.0,13517.0,113,6,11,4.0,1,2
P01554,2025-04-06,x,Afición,Vídeo corto,0,14446.0,17885.0,273,13,20,27.0,7,2
P01555,2025-04-06,X,Entrenamiento,Imagen,0,17778.0,25062.0,178,14,11,20.0,6,2
P01556,2025-04-06,TikTok,Cantera,Vídeo corto,0,12835.0,19750.0,664,57,57,15.0,29,11
P01557,2025-04-06,TikTok,Cantera,Vídeo corto,0,12024.0,15618.0,575,43,46,42.0,21,9
