aficionado_id,semana,sesiones,duracion_media_min,pantallas_vistas,notificaciones_recibidas,notificaciones_abiertas,compras_entradas,gasto_tienda_eur
AF-402AD584CD,2024-11-18,2,3.44,2.0,4,1,0,0.0
AF-402AD584CD,2024-11-25,3,3.05,3.0,6,2,0,0.0
AF-402AD584CD,2024-12-02,6,5.8,3.0,4,3,0,0.0
AF-402AD584CD,2024-12-09,1,3.18,6.0,3,1,0,0.0
AF-402AD584CD,2024-12-16,0,0.0,0.0,4,0,0,0.0
AF-402AD584CD,2024-12-23,2,3.1,3.0,6,2,0,0.0
AF-402AD584CD,2024-12-30,1,1.6,3.0,4,2,0,0.0
AF-402AD584CD,2025-01-06,0,0.0,0.0,4,0,0,0.0
AF-402AD584CD,2025-01-13,3,4.52,3.0,6,0,0,0.0
AF-402AD584CD,2025-01-20,2,7.9,15.0,6,3,0,0.0
AF-402AD584CD,2025-01-27,3,2.8,5.0,3,0,0,0.0
AF-402AD584CD,2025-02-03,0,0.0,0.0,4,0,0,0.0
AF-402AD584CD,2025-02-10,4,8.16,16.0,8,2,1,0.0
AF-402AD584CD,2025-02-17,6,1.19,1.0,8,4,0,0.0
AF-402AD584CD,2025-02-24,5,0.3,2.0,6,2,0,0.0
AF-402AD584CD,2025-03-03,3,5.98,9.0,2,0,0,0.0
AF-402AD584CD,2025-03-10,5,13.9,16.0,4,1,0,0.0
AF-402AD584CD,2025-03-17,4,7.37,8.0,3,2,0,0.0
AF-402AD584CD,2025-03-24,2,5.65,9.0,3,1,0,0.0
AF-402AD584CD,2025-03-31,3,7.26,11.0,7,2,0,0.0
AF-402AD584CD,2025-04-07,1,3.94,7.0,6,3,0,0.0
AF-402AD584CD,2025-04-14,2,6.95,11.0,4,3,0,0.0
AF-402AD584CD,2025-04-21,3,6.42,7.0,4,1,0,0.0
AF-402AD584CD,2025-04-28,4,8.31,12.0,7,1,0,0.0
AF-402AD584CD,2025-05-05,3,6.82,7.0,6,2,0,0.0
AF-402AD584CD,2025-05-12,2,5.96,8.0,3,1,0,0.0
AF-402AD584CD,2025-05-19,3,3.89,2.0,6,1,0,0.0
AF-402AD584CD,2025-05-26,7,4.7,3.0,2,1,0,0.0
AF-402AD584CD,2025-06-02,3,2.37,4.0,4,0,0,0.0
AF-402AD584CD,2025-06-09,1,1.51,1.0,8,3,1,0.0
AF-C96BAE872D,2024-08-12,2,2.05,2.0,3,0,0,0.0
AF-C96BAE872D,2024-08-19,3,0.82,2.0,3,0,0,0.0
AF-C96BAE872D,2024-08-26,0,0.0,0.0,4,0,0,0.0
AF-C96BAE872D,2024-09-02,0,0.0,0.0,6,0,0,0.0
AF-C96BAE872D,2024-09-09,1,2.32,1.0,4,1,0,0.0
AF-C96BAE872D,2024-09-16,0,0.0,0.0,5,0,0,0.0
AF-C96BAE872D,2024-09-23,0,0.0,0.0,4,0,0,0.0
AF-C96BAE872D,2024-09-30,0,0.0,0.0,6,0,0,0.0
AF-C96BAE872D,2024-10-07,2,1.39,1.0,3,2,0,0.0
AF-C96BAE872D,2024-10-14,0,0.0,0.0,5,0,0,0.0
AF-C96BAE872D,2024-10-21,0,0.0,0.0,3,0,0,0.0
AF-C96BAE872D,2024-10-28,0,0.0,0.0,6,0,0,0.0
AF-C96BAE872D,2024-11-04,1,1.82,3.0,7,2,0,0.0
AF-C96BAE872D,2024-11-11,2,4.67,6.0,2,0,0,0.0
AF-C96BAE872D,2024-11-18,3,4.17,3.0,3,0,0,0.0
AF-C96BAE872D,2024-11-25,0,0.0,0.0,5,0,0,0.0
AF-C96BAE872D,2024-12-02,0,0.0,0.0,3,0,0,0.0
AF-C96BAE872D,2024-12-09,0,0.0,0.0,5,0,0,0.0
AF-C96BAE872D,2024-12-16,1,10.4,13.0,7,1,0,0.0
AF-C96BAE872D,2024-12-23,1,2.13,6.0,4,1,0,0.0
AF-C96BAE872D,2024-12-30,4,4.6,6.0,5,1,0,0.0
AF-C96BAE872D,2025-01-06,1,2.37,4.0,6,1,0,0.0
AF-C96BAE872D,2025-01-13,1,3.32,8.0,8,2,0,0.0
AF-C96BAE872D,2025-01-20,0,0.0,0.0,4,0,0,0.0
AF-C96BAE872D,2025-01-27,2,5.22,11.0,2,2,0,0.0
AF-C96BAE872D,2025-02-03,0,0.0,0.0,5,0,0,0.0
AF-C96BAE872D,2025-02-10,2,4.86,10.0,5,1,0,0.0
AF-C96BAE872D,2025-02-17,2,6.46,13.0,7,2,0,0.0
AF-C96BAE872D,2025-02-24,1,5.22,9.0,3,0,0,0.0
AF-C96BAE872D,2025-03-03,1,8.26,11.0,2,0,0,0.0
AF-C96BAE872D,2025-03-10,1,4.45,3.0,6,1,0,0.0
AF-C96BAE872D,2025-03-17,1,3.4,4.0,2,1,0,0.0
AF-C96BAE872D,2025-03-24,1,4.24,7.0,3,1,0,0.0
AF-C96BAE872D,2025-03-31,1,6.18,11.0,8,1,0,0.0
AF-C96BAE872D,2025-04-07,1,5.85,6.0,8,2,0,0.0
AF-C96BAE872D,2025-04-14,0,0.0,0.0,6,0,0,0.0
AF-C96BAE872D,2025-04-21,0,0.0,0.0,4,0,0,0.0
AF-C96BAE872D,2025-04-28,1,4.73,7.0,3,0,0,0.0
AF-C96BAE872D,2025-05-05,1,12.9,28.0,2,0,0,0.0
AF-C96BAE872D,2025-05-12,0,0.0,0.0,3,0,0,0.0
AF-C96BAE872D,2025-05-19,1,3.54,8.0,6,1,0,0.0
AF-C96BAE872D,2025-05-26,0,0.0,0.0,2,0,0,0.0
AF-C96BAE872D,2025-06-02,0,0.0,0.0,2,0,0,0.0
AF-C96BAE872D,2025-06-09,1,2.91,5.0,8,2,1,0.0
AF-8A05485085,2024-08-12,0,0.0,0.0,5,0,0,0.0
AF-8A05485085,2024-08-19,2,5.37,7.0,7,0,0,0.0
AF-8A05485085,2024-08-26,5,2.05,1.0,8,3,0,0.0
AF-8A05485085,2024-09-02,0,0.0,0.0,2,0,0,0.0
AF-8A05485085,2024-09-09,2,2.03,3.0,6,0,0,0.0
AF-8A05485085,2024-09-16,1,2.99,2.0,7,0,0,0.0
AF-8A05485085,2024-09-23,1,0.85,1.0,3,1,0,0.0
AF-8A05485085,2024-09-30,2,5.73,13.0,8,3,0,0.0
AF-8A05485085,2024-10-07,1,7.94,11.0,4,2,0,0.0
AF-8A05485085,2024-10-14,4,1.42,1.0,3,0,0,0.0
AF-8A05485085,2024-10-21,1,3.64,8.0,5,2,0,0.0
AF-8A05485085,2024-10-28,1,10.81,16.0,4,1,0,0.0
AF-8A05485085,2024-11-04,2,2.51,3.0,3,1,0,0.0
AF-8A05485085,2024-11-11,2,10.12,14.0,2,0,0,0.0
AF-8A05485085,2024-11-18,0,0.0,0.0,2,0,0,0.0
AF-8A05485085,2024-11-25,0,0.0,0.0,2,0,0,0.0
AF-8A05485085,2024-12-02,2,3.07,3.0,5,3,0,0.0
AF-8A05485085,2024-12-09,1,5.57,7.0,8,2,0,0.0
AF-8A05485085,2024-12-16,0,0.0,0.0,3,0,0,0.0
AF-8A05485085,2024-12-23,1,4.07,5.0,5,2,0,0.0
AF-8A05485085,2024-12-30,2,2.59,7.0,5,4,0,0.0
AF-8A05485085,2025-01-06,0,0.0,0.0,6,0,0,0.0
AF-8A05485085,2025-01-13,3,1.82,4.0,8,1,0,0.0
AF-8A05485085,2025-01-20,1,4.94,8.0,2,2,0,0.0
AF-8A05485085,2025-01-27,2,8.17,8.0,7,0,0,0.0
AF-8A05485085,2025-02-03,0,0.0,0.0,4,0,0,0.0
AF-8A05485085,2025-02-10,3,4.65,6.0,7,1,0,0.0
AF-8A05485085,2025-02-17,4,2.8,3.0,4,2,0,0.0
AF-8A05485085,2025-02-24,0,0.0,0.0,3,0,0,0.0
AF-8A05485085,2025-03-03,0,0.0,0.0,5,0,0,0.0
AF-8A05485085,2025-03-10,5,9.93,14.0,2,0,0,0.0
AF-8A05485085,2025-03-17,0,0.0,0.0,3,0,0,0.0
AF-8A05485085,2025-03-24,2,1.7,2.0,5,2,0,0.0
AF-8A05485085,2025-03-31,0,0.0,0.0,2,0,0,0.0
AF-8A05485085,2025-04-07,0,0.0,0.0,5,0,0,0.0
AF-8A05485085,2025-04-14,0,0.0,0.0,4,0,0,0.0
AF-8A05485085,2025-04-21,1,4.73,4.0,8,2,0,0.0
AF-8A05485085,2025-04-28,4,0.48,1.0,7,3,1,0.0
AF-8A05485085,2025-05-05,2,6.09,5.0,4,1,0,0.0
AF-8A05485085,2025-05-12,3,3.53,6.0,4,2,0,0.0
AF-8A05485085,2025-05-19,2,2.26,4.0,7,2,0,0.0
AF-8A05485085,2025-05-26,0,0.0,0.0,3,0,0,0.0
AF-8A05485085,2025-06-02,0,0.0,0.0,5,0,0,0.0
AF-8A05485085,2025-06-09,0,0.0,0.0,2,0,0,0.0
AF-DAFD40896B,2024-08-12,8,6.62,9.0,6,3,1,0.0
AF-DAFD40896B,2024-08-19,6,2.75,4.0,2,2,0,0.0
AF-DAFD40896B,2024-08-26,6,12.75,16.0,2,2,0,0.0
AF-DAFD40896B,2024-09-02,6,2.51,3.0,2,1,0,0.0
AF-DAFD40896B,2024-09-09,8,9.26,6.0,8,4,0,0.0
AF-DAFD40896B,2024-09-16,5,6.51,7.0,3,2,0,0.0
AF-DAFD40896B,2024-09-23,4,9.14,10.0,6,1,0,0.0
AF-DAFD40896B,2024-09-30,8,9.26,12.0,4,1,0,0.0
AF-DAFD40896B,2024-10-07,9,5.54,8.0,4,2,0,0.0
AF-DAFD40896B,2024-10-14,7,10.88,13.0,3,2,0,0.0
AF-DAFD40896B,2024-10-21,9,11.69,11.0,3,1,0,0.0
AF-DAFD40896B,2024-10-28,3,8.43,11.0,5,2,0,0.0
AF-DAFD40896B,2024-11-04,10,7.02,6.0,8,6,0,0.0
AF-DAFD40896B,2024-11-11,12,5.01,9.0,4,4,0,0.0
AF-DAFD40896B,2024-11-18,9,9.37,9.0,5,2,0,0.0
AF-DAFD40896B,2024-11-25,12,1.08,4.0,5,1,0,0.0
AF-DAFD40896B,2024-12-02,7,5.41,6.0,6,3,0,0.0
AF-DAFD40896B,2024-12-09,3,5.81,11.0,6,3,0,0.0
AF-DAFD40896B,2024-12-16,12,10.21,11.0,6,1,0,0.0
AF-DAFD40896B,2024-12-23,7,1.5,3.0,5,1,0,0.0
AF-DAFD40896B,2024-12-30,5,9.09,18.0,8,2,0,0.0
AF-DAFD40896B,2025-01-06,7,5.91,7.0,7,4,0,0.0
AF-DAFD40896B,2025-01-13,14,6.77,5.0,5,4,0,0.0
AF-DAFD40896B,2025-01-20,8,3.79,4.0,8,4,0,0.0
AF-DAFD40896B,2025-01-27,11,7.48,7.0,5,5,0,0.0
AF-DAFD40896B,2025-02-03,3,12.29,17.0,2,0,0,0.0
AF-DAFD40896B,2025-02-10,10,5.96,12.0,7,4,0,0.0
AF-DAFD40896B,2025-02-17,9,6.22,7.0,7,6,1,0.0
AF-DAFD40896B,2025-02-24,6,16.8,24.0,8,4,1,0.0
AF-DAFD40896B,2025-03-03,4,12.16,14.0,6,3,0,0.0
AF-DAFD40896B,2025-03-10,9,4.65,9.0,4,1,1,0.0
AF-DAFD40896B,2025-03-17,9,11.08,15.0,3,1,0,0.0
AF-DAFD40896B,2025-03-24,9,2.28,6.0,8,4,1,0.0
AF-DAFD40896B,2025-03-31,5,10.64,10.0,6,2,0,0.0
AF-DAFD40896B,2025-04-07,5,8.16,21.0,8,3,0,0.0
AF-DAFD40896B,2025-04-14,7,20.8,29.0,3,3,0,0.0
AF-DAFD40896B,2025-04-21,4,9.28,13.0,7,5,0,0.0
AF-DAFD40896B,2025-04-28,7,3.39,8.0,2,2,1,0.0
AF-DAFD40896B,2025-05-05,9,16.98,24.0,4,2,0,0.0
AF-DAFD40896B,2025-05-12,9,4.8,12.0,7,4,0,0.0
AF-DAFD40896B,2025-05-19,11,5.2,3.0,4,3,0,0.0
AF-DAFD40896B,2025-05-26,10,5.56,8.0,6,5,0,0.0
AF-DAFD40896B,2025-06-02,5,17.99,26.0,4,2,0,0.0
AF-DAFD40896B,2025-06-09,8,5.49,8.0,4,2,0,0.0
AF-143CB2A0E2,2024-08-12,4,11.08,13.0,7,4,0,0.0
AF-143CB2A0E2,2024-08-19,6,7.46,11.0,2,0,0,0.0
AF-143CB2A0E2,2024-08-26,8,4.78,10.0,7,5,1,0.0
AF-143CB2A0E2,2024-09-02,6,4.75,4.0,4,3,0,0.0
AF-143CB2A0E2,2024-09-09,4,3.88,4.0,6,3,0,0.0
AF-143CB2A0E2,2024-09-16,2,2.23,3.0,6,3,0,0.0
AF-143CB2A0E2,2024-09-23,7,8.36,13.0,6,5,0,0.0
AF-143CB2A0E2,2024-09-30,8,6.75,6.0,7,4,1,0.0
AF-143CB2A0E2,2024-10-07,11,6.4,5.0,5,4,0,0.0
AF-143CB2A0E2,2024-10-14,8,3.37,7.0,4,2,1,0.0
AF-143CB2A0E2,2024-10-21,11,19.57,38.0,7,4,1,0.0
AF-143CB2A0E2,2024-10-28,4,11.28,13.0,4,3,0,42.69
AF-143CB2A0E2,2024-11-04,5,3.94,10.0,7,4,0,0.0
AF-143CB2A0E2,2024-11-11,9,4.44,4.0,5,1,0,0.0
AF-143CB2A0E2,2024-11-18,12,5.63,6.0,6,5,1,0.0
AF-143CB2A0E2,2024-11-25,8,5.44,6.0,8,5,1,0.0
AF-143CB2A0E2,2024-12-02,16,17.53,22.0,7,2,0,0.0
AF-143CB2A0E2,2024-12-09,2,6.4,9.0,4,2,0,0.0
AF-143CB2A0E2,2024-12-16,6,7.85,9.0,4,4,0,0.0
AF-143CB2A0E2,2024-12-23,13,28.68,28.0,8,6,0,0.0
AF-143CB2A0E2,2024-12-30,7,8.5,14.0,5,3,0,0.0
AF-143CB2A0E2,2025-01-06,13,9.92,11.0,8,2,0,0.0
AF-143CB2A0E2,2025-01-13,8,5.77,11.0,5,2,0,0.0
AF-143CB2A0E2,2025-01-20,7,2.85,2.0,6,6,0,0.0
AF-143CB2A0E2,2025-01-27,6,17.62,21.0,5,2,0,0.0
AF-143CB2A0E2,2025-02-03,6,3.15,5.0,7,4,0,0.0
AF-143CB2A0E2,2025-02-10,8,4.67,3.0,2,1,0,0.0
AF-143CB2A0E2,2025-02-17,10,18.71,20.0,6,2,0,0.0
AF-143CB2A0E2,2025-02-24,12,10.71,23.0,3,3,0,19.69
AF-143CB2A0E2,2025-03-03,5,5.0,6.0,7,4,0,0.0
AF-143CB2A0E2,2025-03-10,8,5.64,10.0,4,2,0,0.0
AF-143CB2A0E2,2025-03-17,7,10.53,16.0,4,2,0,0.0
AF-143CB2A0E2,2025-03-24,10,12.4,14.0,5,3,0,0.0
AF-143CB2A0E2,2025-03-31,5,16.57,26.0,5,2,0,0.0
AF-143CB2A0E2,2025-04-07,4,3.38,3.0,6,4,0,0.0
AF-143CB2A0E2,2025-04-14,6,0.78,1.0,5,1,0,0.0
AF-143CB2A0E2,2025-04-21,6,11.73,22.0,8,5,0,0.0
AF-143CB2A0E2,2025-04-28,8,17.95,17.0,4,2,0,0.0
AF-143CB2A0E2,2025-05-05,5,9.87,19.0,3,2,0,0.0
AF-143CB2A0E2,2025-05-12,8,4.99,6.0,5,4,0,0.0
AF-143CB2A0E2,2025-05-19,8,1.89,2.0,6,2,0,0.0
AF-143CB2A0E2,2025-05-26,12,10.87,14.0,4,4,0,0.0
AF-143CB2A0E2,2025-06-02,11,7.86,13.0,4,1,0,0.0
AF-143CB2A0E2,2025-06-09,6,9.53,11.0,7,4,0,0.0
AF-F460442BFB,2024-08-12,1,4.54,6.0,8,3,0,0.0
AF-F460442BFB,2024-08-19,1,5.58,10.0,8,2,0,0.0
AF-F460442BFB,2024-08-26,3,3.59,9.0,5,3,0,0.0
AF-F460442BFB,2024-09-02,1,2.34,2.0,6,1,0,0.0
AF-F460442BFB,2024-09-09,2,5.85,8.0,5,1,0,0.0
AF-F460442BFB,2024-09-16,0,0.0,0.0,2,0,0,0.0
AF-F460442BFB,2024-09-23,0,0.0,0.0,2,0,0,0.0
AF-F460442BFB,2024-09-30,2,6.56,8.0,4,1,0,0.0
AF-F460442BFB,2024-10-07,3,4.93,8.0,7,1,0,0.0
AF-F460442BFB,2024-10-14,2,3.45,3.0,7,2,0,0.0
AF-F460442BFB,2024-10-21,0,0.0,0.0,6,0,0,0.0
AF-F460442BFB,2024-10-28,1,5.83,7.0,4,0,0,0.0
AF-F460442BFB,2024-11-04,2,4.07,5.0,4,1,0,0.0
AF-F460442BFB,2024-11-11,0,0.0,0.0,3,0,0,0.0
AF-F460442BFB,2024-11-18,3,2.38,1.0,7,1,0,0.0
AF-F460442BFB,2024-11-25,1,4.91,2.0,4,0,0,0.0
AF-F460442BFB,2024-12-02,2,5.69,10.0,5,1,0,0.0
AF-F460442BFB,2024-12-09,2,4.86,9.0,3,1,0,0.0
AF-F460442BFB,2024-12-16,1,3.45,5.0,3,1,0,0.0
AF-F460442BFB,2024-12-23,2,4.31,7.0,4,1,0,0.0
AF-F460442BFB,2024-12-30,1,0.74,1.0,4,0,0,0.0
AF-F460442BFB,2025-01-06,2,8.42,9.0,6,3,0,0.0
AF-F460442BFB,2025-01-13,1,4.1,9.0,7,3,0,0.0
AF-F460442BFB,2025-01-20,1,1.33,6.0,8,1,0,0.0
AF-F460442BFB,2025-01-27,2,4.97,1.0,2,0,0,0.0
AF-F460442BFB,2025-02-03,0,0.0,0.0,6,0,0,0.0
AF-F460442BFB,2025-02-10,3,2.63,1.0,4,1,0,0.0
AF-F460442BFB,2025-02-17,0,0.0,0.0,3,0,0,0.0
AF-F460442BFB,2025-02-24,1,5.36,9.0,2,0,0,0.0
AF-F460442BFB,2025-03-03,0,0.0,0.0,5,0,0,0.0
AF-F460442BFB,2025-03-10,1,1.66,1.0,6,2,0,0.0
AF-F460442BFB,2025-03-17,1,3.84,8.0,7,1,0,0.0
AF-F460442BFB,2025-03-24,1,3.42,6.0,4,1,0,0.0
AF-F460442BFB,2025-03-31,1,1.41,3.0,6,3,0,0.0
AF-F460442BFB,2025-04-07,2,3.08,3.0,5,1,0,0.0
AF-F460442BFB,2025-04-14,3,1.16,1.0,3,1,0,0.0
AF-F460442BFB,2025-04-21,1,4.07,5.0,7,2,0,0.0
AF-F460442BFB,2025-04-28,3,2.03,1.0,7,0,0,0.0
AF-F460442BFB,2025-05-05,4,9.7,11.0,7,1,0,0.0
AF-F460442BFB,2025-05-12,1,12.9,19.0,8,2,0,0.0
AF-F460442BFB,2025-05-19,0,0.0,0.0,5,0,0,0.0
AF-F460442BFB,2025-05-26,2,6.61,11.0,6,0,0,0.0
AF-F460442BFB,2025-06-02,1,2.27,2.0,4,0,0,0.0
AF-F460442BFB,2025-06-09,1,2.25,4.0,2,0,0,0.0
AF-06953068FD,2024-08-12,8,6.21,9.0,4,2,1,0.0
AF-06953068FD,2024-08-19,7,2.62,5.0,7,2,0,11.17
AF-06953068FD,2024-08-26,12,17.94,26.0,4,2,0,0.0
AF-06953068FD,2024-09-02,13,10.1,18.0,4,1,1,0.0
AF-06953068FD,2024-09-09,10,3.82,6.0,5,3,0,0.0
AF-06953068FD,2024-09-16,3,5.12,4.0,7,3,0,0.0
AF-06953068FD,2024-09-23,9,11.83,16.0,7,6,0,0.0
AF-06953068FD,2024-09-30,7,5.68,11.0,3,2,1,0.0
AF-06953068FD,2024-10-07,7,10.24,12.0,2,0,0,0.0
AF-06953068FD,2024-10-14,9,14.67,22.0,4,1,0,0.0
AF-06953068FD,2024-10-21,6,1.71,2.0,2,1,0,0.0
AF-06953068FD,2024-10-28,3,1.68,2.0,7,4,0,0.0
AF-06953068FD,2024-11-04,8,4.5,10.0,6,3,0,0.0
AF-06953068FD,2024-11-11,6,11.98,11.0,8,5,0,0.0
AF-06953068FD,2024-11-18,12,13.49,13.0,5,4,1,0.0
AF-06953068FD,2024-11-25,8,4.19,4.0,3,1,1,0.0
AF-06953068FD,2024-12-02,8,9.75,15.0,4,2,0,0.0
AF-06953068FD,2024-12-09,3,4.97,7.0,7,4,0,0.0
AF-06953068FD,2024-12-16,5,2.94,1.0,7,2,0,0.0
AF-06953068FD,2024-12-23,10,9.11,9.0,3,2,1,0.0
AF-06953068FD,2024-12-30,2,5.13,8.0,6,3,0,0.0
AF-06953068FD,2025-01-06,4,14.24,25.0,4,3,0,0.0
AF-06953068FD,2025-01-13,10,9.09,14.0,4,1,1,0.0
AF-06953068FD,2025-01-20,8,7.34,8.0,5,4,0,0.0
AF-06953068FD,2025-01-27,7,4.47,6.0,5,2,0,0.0
AF-06953068FD,2025-02-03,1,20.15,27.0,2,1,0,0.0
AF-06953068FD,2025-02-10,4,10.43,12.0,7,6,1,0.0
AF-06953068FD,2025-02-17,3,6.25,6.0,6,3,0,0.0
AF-06953068FD,2025-02-24,3,7.99,4.0,5,2,0,0.0
AF-06953068FD,2025-03-03,8,9.47,17.0,5,4,0,0.0
AF-06953068FD,2025-03-10,11,5.82,4.0,5,3,0,0.0
AF-06953068FD,2025-03-17,10,1.65,3.0,4,3,0,0.0
AF-06953068FD,2025-03-24,6,3.82,7.0,6,5,0,0.0
AF-06953068FD,2025-03-31,6,2.9,1.0,8,4,0,0.0
AF-06953068FD,2025-04-07,2,4.8,5.0,8,4,0,0.0
AF-06953068FD,2025-04-14,8,0.61,1.0,5,4,1,0.0
AF-06953068FD,2025-04-21,10,11.12,11.0,6,5,0,0.0
AF-06953068FD,2025-04-28,8,3.17,4.0,6,2,0,0.0
AF-06953068FD,2025-05-05,8,2.73,9.0,5,4,1,0.0
AF-06953068FD,2025-05-12,9,12.6,14.0,2,0,1,0.0
AF-06953068FD,2025-05-19,9,2.83,1.0,7,5,0,0.0
AF-06953068FD,2025-05-26,6,15.72,20.0,6,6,0,0.0
AF-06953068FD,2025-06-02,8,2.05,2.0,7,3,0,0.0
AF-06953068FD,2025-06-09,16,27.18,35.0,2,1,0,0.0
AF-98C34A97B2,2024-08-12,10,12.62,14.0,8,6,0,0.0
AF-98C34A97B2,2024-08-19,6,21.92,35.0,7,3,0,0.0
AF-98C34A97B2,2024-08-26,6,4.57,4.0,3,2,1,0.0
AF-98C34A97B2,2024-09-02,9,9.95,10.0,3,2,1,0.0
AF-98C34A97B2,2024-09-09,7,2.72,4.0,8,2,1,0.0
AF-98C34A97B2,2024-09-16,5,3.37,2.0,7,4,0,0.0
AF-98C34A97B2,2024-09-23,5,19.77,31.0,7,2,0,0.0
AF-98C34A97B2,2024-09-30,10,3.11,1.0,2,2,0,0.0
AF-98C34A97B2,2024-10-07,7,3.95,3.0,5,3,0,0.0
AF-98C34A97B2,2024-10-14,12,7.83,12.0,4,2,0,0.0
AF-98C34A97B2,2024-10-21,7,6.1,10.0,3,2,0,0.0
AF-98C34A97B2,2024-10-28,7,5.82,12.0,3,2,0,51.9
AF-98C34A97B2,2024-11-04,10,11.67,19.0,3,2,0,0.0
AF-98C34A97B2,2024-11-11,10,8.46,16.0,2,2,1,0.0
AF-98C34A97B2,2024-11-18,16,19.91,27.0,2,0,1,0.0
AF-98C34A97B2,2024-11-25,12,9.51,15.0,2,1,0,0.0
AF-98C34A97B2,2024-12-02,8,10.88,12.0,6,3,0,0.0
AF-98C34A97B2,2024-12-09,4,2.58,1.0,6,5,0,0.0
AF-98C34A97B2,2024-12-16,6,2.51,1.0,2,2,0,0.0
AF-98C34A97B2,2024-12-23,9,8.61,11.0,3,1,0,0.0
AF-98C34A97B2,2024-12-30,3,2.61,7.0,8,4,0,0.0
AF-98C34A97B2,2025-01-06,7,16.03,18.0,4,1,0,0.0
AF-98C34A97B2,2025-01-13,4,0.93,2.0,2,1,0,0.0
AF-98C34A97B2,2025-01-20,8,27.34,36.0,6,4,0,0.0
AF-98C34A97B2,2025-01-27,5,6.02,7.0,5,3,0,0.0
AF-98C34A97B2,2025-02-03,2,4.7,9.0,3,2,0,0.0
AF-98C34A97B2,2025-02-10,17,17.93,22.0,3,3,0,0.0
AF-98C34A97B2,2025-02-17,4,2.81,5.0,3,2,1,0.0
AF-98C34A97B2,2025-02-24,14,20.17,21.0,8,7,1,0.0
AF-98C34A97B2,2025-03-03,6,26.56,41.0,6,4,0,0.0
AF-98C34A97B2,2025-03-10,15,18.84,15.0,3,1,1,0.0
AF-98C34A97B2,2025-03-17,11,2.06,1.0,6,3,1,0.0
AF-98C34A97B2,2025-03-24,9,18.56,20.0,6,5,0,40.77
AF-98C34A97B2,2025-03-31,6,2.38,4.0,4,2,0,19.58
AF-98C34A97B2,2025-04-07,3,18.5,31.0,2,1,0,0.0
AF-98C34A97B2,2025-04-14,10,16.08,19.0,7,3,0,0.0
AF-98C34A97B2,2025-04-21,11,5.94,4.0,6,3,0,0.0
AF-98C34A97B2,2025-04-28,10,10.87,15.0,3,3,1,0.0
AF-98C34A97B2,2025-05-05,3,6.85,7.0,3,2,0,0.0
AF-98C34A97B2,2025-05-12,13,6.93,12.0,4,3,0,0.0
AF-98C34A97B2,2025-05-19,5,15.56,21.0,2,1,0,0.0
AF-98C34A97B2,2025-05-26,12,5.21,7.0,4,2,0,0.0
AF-98C34A97B2,2025-06-02,5,7.14,8.0,6,2,0,0.0
AF-98C34A97B2,2025-06-09,12,19.94,29.0,7,4,0,0.0
AF-896C5F3793,2024-08-12,13,11.93,14.0,2,1,1,0.0
AF-896C5F3793,2024-08-19,4,7.26,7.0,2,1,0,0.0
AF-896C5F3793,2024-08-26,7,3.77,8.0,3,2,0,0.0
AF-896C5F3793,2024-09-02,8,3.22,6.0,7,5,0,0.0
AF-896C5F3793,2024-09-09,6,9.15,11.0,6,4,1,0.0
AF-896C5F3793,2024-09-16,5,8.12,4.0,2,1,0,0.0
AF-896C5F3793,2024-09-23,13,8.96,17.0,2,2,0,0.0
AF-896C5F3793,2024-09-30,7,1.94,3.0,5,1,0,0.0
AF-896C5F3793,2024-10-07,6,10.85,18.0,4,4,0,0.0
AF-896C5F3793,2024-10-14,7,2.53,5.0,4,2,0,0.0
AF-896C5F3793,2024-10-21,10,3.83,3.0,5,3,0,0.0
AF-896C5F3793,2024-10-28,5,4.65,5.0,7,2,0,0.0
AF-896C5F3793,2024-11-04,4,7.07,7.0,5,1,0,0.0
AF-896C5F3793,2024-11-11,8,4.58,5.0,5,3,0,0.0
AF-896C5F3793,2024-11-18,14,13.68,29.0,3,0,0,0.0
AF-896C5F3793,2024-11-25,16,7.35,7.0,7,6,0,0.0
AF-896C5F3793,2024-12-02,4,4.72,1.0,4,3,0,0.0
AF-896C5F3793,2024-12-09,4,7.57,15.0,8,3,0,0.0
AF-896C5F3793,2024-12-16,10,2.15,3.0,3,2,0,0.0
AF-896C5F3793,2024-12-23,5,18.05,18.0,2,2,0,12.65
AF-896C5F3793,2024-12-30,10,6.51,13.0,6,3,0,0.0
AF-896C5F3793,2025-01-06,5,3.04,2.0,6,1,0,0.0
AF-896C5F3793,2025-01-13,10,5.62,8.0,6,1,0,0.0
AF-896C5F3793,2025-01-20,8,5.13,11.0,4,2,0,0.0
AF-896C5F3793,2025-01-27,6,11.21,13.0,3,2,0,0.0
AF-896C5F3793,2025-02-03,2,5.55,10.0,2,1,0,0.0
AF-896C5F3793,2025-02-10,11,25.48,30.0,8,4,0,0.0
AF-896C5F3793,2025-02-17,6,2.72,2.0,6,3,0,0.0
AF-896C5F3793,2025-02-24,6,9.7,17.0,3,2,0,0.0
AF-896C5F3793,2025-03-03,7,3.62,1.0,7,4,0,0.0
AF-896C5F3793,2025-03-10,13,18.04,27.0,4,4,0,0.0
AF-896C5F3793,2025-03-17,10,6.25,11.0,6,4,0,0.0
AF-896C5F3793,2025-03-24,6,7.73,16.0,8,4,1,0.0
AF-896C5F3793,2025-03-31,9,6.75,5.0,8,4,0,0.0
