post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos,interacciones,engagement_rate,atipico
P00598,2024-11-07,Instagram,Cantera,Carrusel,0,39753.0,64486.0,970.0,88,49,87.0,45,16,1194.0,0.030035469021205945,False
P00599,2024-11-07,Instagram,Entrenamiento,Carrusel,0,35667.0,44802.0,1343.0,69,114,102.0,46,13,1628.0,0.045644433229595986,False
P00600,2024-11-07,Instagram,Previa,Vídeo corto,0,15442.0,23607.0,1266.0,61,86,82.0,33,11,1495.0,0.09681388421188965,False
P00601,2024-11-07,X,Entrenamiento,Imagen,0,9435.0,11427.0,115.0,5,9,8.0,2,1,137.0,0.014520402755696873,False
P00602,2024-11-07,X,Efeméride,Imagen,0,18576.0,44836.0,311.0,21,25,37.0,10,5,394.0,0.021210163652024116,False
P00603,2024-11-07,YouTube,Entrenamiento,Vídeo corto,0,2117.0,2587.0,69.0,5,6,9.0,2,1,89.0,0.042040623523854515,False
P00604,2024-11-08,X,Cantera,Texto,0,29643.0,37561.0,259.0,15,21,21.0,8,3,316.0,0.010660189589447762,False
P00605,2024-11-08,X,Institucional,Texto,0,15463.0,21172.0,113.0,6,11,5.0,3,1,135.0,0.008730518010735303,False
P00606,2024-11-08,X,Resumen,Vídeo corto,0,18560.0,20834.0,456.0,35,34,27.0,15,10,552.0,0.029741379310344828,False
P00607,2024-11-08,X,Institucional,Texto,0,17620.0,24424.0,149.0,8,11,17.0,4,1,185.0,0.010499432463110102,False
P00608,2024-11-08,YouTube,Afición,Vídeo largo,0,7693.0,10369.0,187.0,11,18,11.0,5,2,227.0,0.02950734433900949,False
P00609,2024-11-08,YouTube,Entrenamiento,Vídeo largo,0,8365.0,13002.0,131.0,11,6,15.0,6,2,163.0,0.019485953377166767,False
P00610,2024-11-09,Instagram,Directo,Carrusel,1,44399.0,59342.0,1502.0,83,108,55.0,23,23,1748.0,0.039370256086848805,False
P00611,2024-11-09,Instagram,Resumen,Vídeo corto,1,10952.0,12401.0,880.0,65,87,0.0,31,19,1032.0,0.09422936449963477,False
P00612,2024-11-09,Instagram,Directo,Vídeo corto,1,35166.0,50616.0,2794.0,194,212,160.0,63,63,3360.0,0.09554683501109026,False
P00613,2024-11-09,Instagram,Directo,Texto,1,28860.0,46347.0,860.0,67,57,45.0,23,27,1029.0,0.03565488565488566,False
P00614,2024-11-09,Instagram,Previa,Vídeo corto,1,31304.0,39347.0,1079.0,96,99,79.0,11,45,1353.0,0.04322131357015078,False
P00615,2024-11-09,Instagram,Previa,Imagen,1,41600.0,57896.0,1380.0,103,153,131.0,24,28,1767.0,0.04247596153846154,False
P00616,2024-11-09,Instagram,Resumen,Carrusel,1,30170.0,37985.0,1049.0,96,65,104.0,33,22,1314.0,0.043553198541597615,False
P00617,2024-11-09,X,Directo,Imagen,1,10026.0,12994.0,106.0,6,9,12.0,1,2,133.0,0.013265509674845402,False
P00618,2024-11-09,X,Institucional,Carrusel,1,39559.0,58563.0,196.0,10,10,27.0,2,2,243.0,0.006142723526883895,False
P00619,2024-11-09,X,Directo,Vídeo corto,1,19717.0,23860.0,298.0,25,17,7.0,7,10,347.0,0.01759902622102754,False
P00620,2024-11-09,X,Afición,Texto,1,37758.0,44609.0,200.0,13,21,13.0,3,3,247.0,0.00654166004555326,False
P00621,2024-11-09,Facebook,Resumen,Imagen,1,37373.0,42184.0,455.0,35,24,16.0,10,9,530.0,0.014181360875498355,False
P00622,2024-11-09,Facebook,Institucional,Carrusel,1,21486.0,26858.0,97.0,8,8,3.0,2,3,116.0,0.0053988643768035,False
P00623,2024-11-09,Facebook,Directo,Texto,1,15129.0,23168.0,91.0,8,7,4.0,2,2,110.0,0.007270804415361227,False
P00624,2024-11-09,Facebook,Patrocinador,Vídeo corto,1,9567.0,15120.0,41.0,2,3,6.0,0,0,52.0,0.005435350684645134,False
P00625,2024-11-09,TikTok,Institucional,Vídeo corto,1,8302.0,12629.0,247.0,14,21,30.0,4,5,312.0,0.0375813057094676,False
P00626,2024-11-09,TikTok,Afición,Vídeo corto,1,13722.0,16923.0,1225.0,80,75,116.0,28,18,1496.0,0.10902200845357819,False
P00627,2024-11-09,YouTube,Directo,Vídeo largo,1,4530.0,5589.0,109.0,5,11,7.0,1,1,132.0,0.02913907284768212,False
P00628,2024-11-10,X,Entrenamiento,Imagen,0,26209.0,39053.0,323.0,16,17,20.0,10,3,376.0,0.014346216948376511,False
P00629,2024-11-10,X,Entrenamiento,Texto,0,31994.0,40527.0,385.0,26,23,47.0,14,5,481.0,0.015034068887916485,False
P00630,2024-11-10,Facebook,Entrenamiento,Imagen,0,9925.0,15460.0,55.0,5,5,0.0,2,0,65.0,0.00654911838790932,False
P00631,2024-11-11,Instagram,Entrenamiento,Imagen,0,49740.0,66245.0,2015.0,127,200,29.0,60,23,2371.0,0.047667872939284275,False
P00632,2024-11-11,X,Patrocinador,Texto,0,31810.0,37226.0,102.0,8,5,8.0,3,1,123.0,0.003866708582206853,False
P00633,2024-11-11,TikTok,Cantera,Vídeo corto,0,3885.0,5913.0,312.0,23,22,12.0,13,5,369.0,0.09498069498069497,False
P00634,2024-11-11,TikTok,Cantera,Vídeo corto,0,10234.0,15511.0,768.0,68,51,77.0,36,14,964.0,0.09419581786202853,False
P00635,2024-11-12,Instagram,Directo,Carrusel,0,40254.0,63987.0,1943.0,171,175,33.0,118,31,2322.0,0.057683708451334026,False
P00636,2024-11-12,X,Fichajes,Vídeo corto,0,10742.0,13316.0,206.0,14,16,8.0,8,3,244.0,0.022714578290821075,False
P00637,2024-11-12,Facebook,Patrocinador,Texto,0,13649.0,17556.0,40.0,3,2,3.0,1,0,48.0,0.0035167411531980366,False
P00638,2024-11-12,Facebook,Entrenamiento,Vídeo corto,0,11361.0,15883.0,130.0,10,11,6.0,5,2,157.0,0.013819206055804946,False
P00639,2024-11-12,TikTok,Institucional,Vídeo corto,0,8302.5,11724.0,606.0,49,39,41.0,27,8,735.0,0.08852755194218609,False
P00640,2024-11-12,TikTok,Patrocinador,Vídeo corto,0,16509.0,22148.0,788.0,50,46,68.0,25,12,952.0,0.05766551577927191,False
P00641,2024-11-13,Instagram,Afición,Carrusel,0,24732.0,29937.0,1211.0,108,134,55.0,57,23,1508.0,0.06097363739285137,False
P00642,2024-11-13,X,Entrenamiento,Carrusel,0,8737.0,12596.0,126.0,9,10,4.0,4,2,149.0,0.01705390866430125,False
P00643,2024-11-13,Facebook,Entrenamiento,Imagen,0,15725.0,24299.0,89.0,4,8,6.0,2,0,107.0,0.006804451510333863,False
P00644,2024-11-13,Facebook,Efeméride,Imagen,0,9329.0,14592.0,53.0,3,3,6.0,1,0,65.0,0.006967520634580341,False
P00645,2024-11-13,YouTube,Patrocinador,Vídeo largo,0,3004.0,3748.0,52.0,4,5,5.0,1,1,66.0,0.021970705725699067,False
P00646,2024-11-14,Facebook,Patrocinador,Imagen,0,7053.0,9017.0,33.0,2,3,1.0,1,0,39.0,0.00552956188855806,False
P00647,2024-11-14,Facebook,Resumen,Carrusel,0,13102.0,16269.0,113.0,10,6,9.0,5,1,138.0,0.01053274309265761,False
P00648,2024-11-14,Facebook,Entrenamiento,Vídeo corto,0,16629.0,27404.0,169.0,9,10,24.0,5,1,212.0,0.012748812315833784,False
P00649,2024-11-14,TikTok,Entrenamiento,Vídeo corto,0,6873.0,10740.0,601.0,45,32,59.0,29,8,737.0,0.10723119452931762,False
P00650,2024-11-15,X,Entrenamiento,Vídeo corto,0,29346.0,35581.0,579.0,42,47,12.0,19,8,680.0,0.02317181217201663,False
P00651,2024-11-15,X,Resumen,Vídeo largo,0,17389.0,21461.0,335.0,24,19,20.0,14,4,398.0,0.022888032664328022,False
P00652,2024-11-15,Facebook,Cantera,Vídeo corto,0,9905.0,11373.0,94.0,6,8,8.0,3,1,116.0,0.01171125694093892,False
P00653,2024-11-15,TikTok,Institucional,Vídeo corto,0,7334.0,9487.0,280.0,27,25,20.0,13,6,352.0,0.047995636760294516,False
P00654,2024-11-15,TikTok,Patrocinador,Vídeo corto,0,15445.0,20348.0,873.0,72,45,75.0,39,16,1065.0,0.06895435415992231,False
P00655,2024-11-15,TikTok,Institucional,Vídeo corto,0,8303.0,12985.0,411.0,37,24,32.0,19,9,504.0,0.060700951463326505,False
P00656,2024-11-15,YouTube,Institucional,Vídeo largo,0,4724.0,5400.0,45.0,4,3,6.0,2,1,58.0,0.012277730736663843,False
P00657,2024-11-15,YouTube,Directo,Vídeo corto,0,2986.0,4555.0,133.0,9,9,7.0,4,1,158.0,0.05291359678499665,False
P00658,2024-11-16,Instagram,Resumen,Carrusel,1,59857.0,67642.0,4076.0,254,424,18.0,100,78,4772.0,0.07972334062849792,False
P00659,2024-11-16,Instagram,Previa,Vídeo corto,1,16617.0,25981.0,904.0,69,46,51.0,26,27,1070.0,0.06439188782572065,False
P00660,2024-11-16,X,Directo,Imagen,1,15839.0,22752.0,212.0,18,10,17.5,7,5,257.5,0.01625733947850243,False
P00661,2024-11-16,X,Resumen,Imagen,1,20831.0,24654.0,305.0,27,28,21.0,10,10,381.0,0.01829004848543037,False
P00662,2024-11-16,X,Cantera,Vídeo corto,1,12864.0,20909.0,130.0,8,8,19.0,2,3,165.0,0.012826492537313433,False
P00663,2024-11-16,X,Afición,Imagen,1,21648.0,32909.0,367.0,29,40,27.0,11,7,463.0,0.021387657058388767,False
P00664,2024-11-16,X,Afición,Imagen,1,19355.0,25988.0,220.0,12,16,11.0,5,2,259.0,0.013381555153707052,False
P00665,2024-11-16,Facebook,Institucional,Carrusel,1,13846.0,17712.0,86.0,7,6,2.0,2,1,101.0,0.007294525494727719,False
P00666,2024-11-16,Facebook,Efeméride,Imagen,1,19414.0,24502.0,164.0,16,11,13.0,4,6,204.0,0.010507880910683012,False
P00667,2024-11-16,Facebook,Fichajes,Imagen,1,36492.0,54625.0,513.0,27,45,39.0,10,6,624.0,0.017099638276882604,False
P00668,2024-11-16,TikTok,Directo,Vídeo corto,1,7550.0,12332.0,573.0,41,44,27.0,12,15,685.0,0.09072847682119205,False
P00669,2024-11-16,YouTube,Afición,Vídeo largo,1,5583.0,8287.0,94.0,7,7,10.0,2,2,118.0,0.021135590184488625,False
P00670,2024-11-17,X,Cantera,Imagen,0,22431.0,26873.0,272.0,24,17,27.0,15,3,340.0,0.015157594400606303,False
P00671,2024-11-17,X,Entrenamiento,Imagen,0,16457.0,26001.0,255.0,22,14,31.0,12,4,322.0,0.019566142067205444,False
P00672,2024-11-17,X,Cantera,Texto,0,36421.0,56159.0,203.0,10,19,15.0,5,2,247.0,0.006781801707805936,False
P00673,2024-11-17,X,Patrocinador,Imagen,0,23703.0,32941.0,113.0,8,8,14.0,4,1,143.0,0.006032991604438257,False
P00674,2024-11-17,Facebook,Patrocinador,Vídeo corto,0,16379.0,19432.0,91.0,7,7,4.0,3,1,109.0,0.00665486293424507,False
P00675,2024-11-17,Facebook,Efeméride,Texto,0,16487.0,24453.0,101.0,6,6,16.0,3,1,129.0,0.007824346454782556,False
P00676,2024-11-17,Facebook,Afición,Imagen,0,17003.5,29984.0,182.0,11,11,14.0,6,2,218.0,0.012820889816802423,False
P00677,2024-11-17,TikTok,Cantera,Vídeo corto,0,4386.0,5185.0,242.0,24,18,24.0,14,5,308.0,0.0702234382124943,False
P00678,2024-11-18,Instagram,Patrocinador,Vídeo corto,0,19908.0,23038.0,581.0,54,36,71.0,24,18,742.0,0.03727144866385373,False
P00679,2024-11-18,Instagram,Afición,Vídeo corto,0,22318.0,33005.0,1446.0,78,108,62.0,43,21,1694.0,0.0759028586790931,False
P00680,2024-11-18,X,Efeméride,Imagen,0,47460.0,55930.0,1000.0,86,50,54.0,44,24,1190.0,0.025073746312684365,False
P00681,2024-11-18,X,Patrocinador,Vídeo corto,0,13114.0,17244.0,136.0,11,12,0.0,5,2,159.0,0.012124447155711454,False
P00682,2024-11-18,Facebook,Efeméride,Imagen,0,13249.0,19129.0,80.0,3,7,4.0,1,0,94.0,0.007094875084912069,False
P00683,2024-11-18,Facebook,Resumen,Vídeo corto,0,8661.0,9979.0,145.0,13,13,4.0,6,2,175.0,0.020205518993187854,False
P00684,2024-11-18,TikTok,Fichajes,Vídeo corto,0,7781.0,9125.0,831.0,50,86,89.0,28,11,1056.0,0.13571520370132373,False
P00685,2024-11-18,TikTok,Previa,Vídeo corto,0,5375.0,7488.0,519.0,46,54,0.0,24,9,619.0,0.11516279069767442,False
P00686,2024-11-19,X,Resumen,Texto,0,9450.0,12386.0,163.0,11,11,13.0,5,2,198.0,0.02095238095238095,False
P00687,2024-11-19,Facebook,Institucional,Vídeo corto,0,29018.0,38047.0,154.0,8,12,15.0,5,1,189.0,0.006513198704252533,False
P00688,2024-11-19,Facebook,Fichajes,Imagen,0,22397.0,34908.0,479.0,38,51,18.5,20,8,586.5,0.026186542840559004,False
P00689,2024-11-19,TikTok,Cantera,Vídeo corto,0,5074.0,5797.0,404.0,19,20,43.0,9,3,486.0,0.09578242018131651,False
P00690,2024-11-19,TikTok,Resumen,Vídeo corto,0,13503.0,20810.0,2046.0,139,178,56.0,66,46,2419.0,0.17914537510182924,False
P00691,2024-11-20,Instagram,Resumen,Carrusel,0,27836.0,33414.0,1757.0,101,179,143.0,44,35,2180.0,0.07831584997844518,False
P00692,2024-11-20,Facebook,Cantera,Vídeo corto,0,15103.0,17906.0,105.0,10,8,10.0,5,2,133.0,0.00880619744421638,False
P00693,2024-11-20,Facebook,Entrenamiento,Imagen,0,21448.0,26071.0,101.0,8,7,5.0,3,1,121.0,0.005641551659828423,False
P00694,2024-11-20,TikTok,Patrocinador,Vídeo corto,0,14230.0,20214.0,634.0,61,68,41.0,32,12,804.0,0.05650035137034434,False
P00695,2024-11-20,TikTok,Entrenamiento,Vídeo corto,0,10294.0,14437.0,759.0,56,49,70.0,22,12,934.0,0.0907324655138916,False
P00696,2024-11-20,YouTube,Efeméride,Vídeo corto,0,6062.0,9837.0,242.0,15,17,33.0,7,3,307.0,0.05064335202903332,False
P00697,2024-11-21,Instagram,Entrenamiento,Carrusel,0,21227.0,26362.0,896.0,75,52,98.0,38,15,1121.0,0.052810100343901635,False
P00698,2024-11-21,Instagram,Fichajes,Carrusel,0,18323.0,23072.0,1082.0,79,94,110.0,36,17,1365.0,0.07449653441030399,False
P00699,2024-11-21,Facebook,Cantera,Imagen,0,20904.0,33492.0,179.0,12,18,9.0,5,2,218.0,0.010428626100267891,False
P00700,2024-11-21,YouTube,Cantera,Vídeo largo,0,6197.0,9619.0,98.0,8,9,6.0,4,2,121.0,0.01952557689204454,False
P00701,2024-11-21,YouTube,Fichajes,Vídeo corto,0,4240.0,6709.0,424.0,37,35,8.0,19,7,504.0,0.11886792452830189,True
P00702,2024-11-22,Instagram,Entrenamiento,Imagen,0,41518.0,60303.0,1735.0,126,172,30.0,68,26,2063.0,0.049689291391685535,False
P00703,2024-11-22,Instagram,Efeméride,Imagen,0,37010.0,55326.0,1074.0,67,107,108.0,40,11,1356.0,0.036638746284787894,False
P00704,2024-11-22,X,Patrocinador,Imagen,0,39952.0,50270.0,180.0,15,12,17.0,8,3,224.0,0.005606728073688426,False
P00705,2024-11-22,X,Efeméride,Carrusel,0,15935.0,19537.0,212.0,14,16,15.0,6,3,257.0,0.016128020081581425,False
P00706,2024-11-22,TikTok,Institucional,Vídeo corto,0,8302.5,10883.0,383.0,27,24,44.0,9,8,478.0,0.05757302017464619,False
P00707,2024-11-22,TikTok,Efeméride,Vídeo corto,0,6423.0,10155.0,544.0,41,51,31.0,24,6,667.0,0.10384555503658727,False
P00708,2024-11-23,Instagram,Resumen,Vídeo corto,1,15215.0,24263.0,2702.0,200,212,218.0,148,22,3332.0,0.21899441340782122,True
P00709,2024-11-23,Instagram,Directo,Vídeo largo,1,85466.0,109633.0,3411.0,185,345,93.5,122,28,4034.5,0.047205906442327944,False
P00710,2024-11-23,X,Entrenamiento,Imagen,1,21966.0,34504.0,374.0,23,39,17.0,16,3,453.0,0.020622780661021578,False
P00711,2024-11-23,X,Cantera,Vídeo largo,1,25676.0,40562.0,317.0,16,33,36.0,10,2,402.0,0.015656644337124163,False
P00712,2024-11-23,X,Previa,Texto,1,50913.0,57752.0,509.0,37,55,36.0,30,2,637.0,0.01251153929251861,False
P00713,2024-11-23,X,Resumen,Vídeo corto,1,23369.0,26908.0,663.0,54,47,27.0,39,5,791.0,0.0338482605160683,False
P00714,2024-11-23,Facebook,Resumen,Vídeo largo,1,19748.0,25364.0,406.0,36,38,31.0,22,7,511.0,0.02587603807980555,False
P00715,2024-11-23,Facebook,Directo,Vídeo largo,1,90132.0,147451.0,1745.0,166,147,126.0,128,22,2184.0,0.024231127679403542,False
P00716,2024-11-23,Facebook,Previa,Vídeo largo,1,14720.0,17513.0,123.0,8,7,16.0,4,1,154.0,0.01046195652173913,False
P00717,2024-11-23,YouTube,Cantera,Vídeo largo,1,5628.0,6553.0,164.0,14,12,5.0,9,2,195.0,0.03464818763326226,False
P00718,2024-11-24,Instagram,Resumen,Vídeo corto,0,14719.0,18954.0,1172.0,72,118,116.0,36,16,1478.0,0.10041443032814729,False
P00719,2024-11-24,Instagram,Entrenamiento,Imagen,0,18231.0,21545.0,338.0,31,22,19.0,17,6,410.0,0.022489166803795733,False
P00720,2024-11-24,X,Previa,Carrusel,0,28666.0,43418.0,478.0,45,29,15.0,30,9,567.0,0.019779529756505966,False
P00721,2024-11-24,Facebook,Cantera,Imagen,0,44148.0,60165.0,380.0,34,38,34.0,20,8,486.0,0.011008426202772493,False
P00722,2024-11-24,Facebook,Patrocinador,Vídeo corto,0,21064.0,32292.0,156.0,9,14,5.0,4,2,184.0,0.008735282947208508,False
P00723,2024-11-24,Facebook,Institucional,Imagen,0,7645.0,12592.0,44.0,3,2,6.0,1,0,55.0,0.007194244604316547,False
P00724,2024-11-24,Facebook,Patrocinador,Texto,0,8767.0,11588.0,20.0,1,1,2.0,0,0,24.0,0.0027375384966351088,False
P00725,2024-11-25,Instagram,Fichajes,Imagen,0,21388.0,35176.0,1408.0,89,126,141.0,43,18,1764.0,0.08247615485318871,False
P00726,2024-11-25,X,Entrenamiento,Texto,0,12596.0,17254.0,129.0,8,7,11.0,5,1,155.0,0.012305493807557955,False
P00727,2024-11-25,Facebook,Patrocinador,Vídeo corto,0,5389.0,6750.0,47.0,3,3,7.0,1,0,60.0,0.011133791055854518,False
P00728,2024-11-25,Facebook,Institucional,Imagen,0,22609.0,36761.0,162.0,8,14,15.0,3,2,199.0,0.008801804591092043,False
P00729,2024-11-25,Facebook,Entrenamiento,Imagen,0,21987.0,27012.0,194.0,12,10,18.0,6,3,234.0,0.010642652476463364,False
P00730,2024-11-25,Facebook,Efeméride,Vídeo corto,0,12938.0,15721.0,182.0,13,18,1.0,6,3,214.0,0.016540423558509817,False
P00731,2024-11-25,YouTube,Efeméride,Vídeo largo,0,6911.0,8987.0,95.0,7,5,7.0,3,1,114.0,0.01649544204890754,False
P00732,2024-11-25,YouTube,Efeméride,Vídeo corto,0,4473.0,7101.0,100.0,6,9,9.0,3,1,124.0,0.027721886876816454,False
P00733,2024-11-25,YouTube,Patrocinador,Vídeo largo,0,3868.0,5296.0,46.0,2,4,3.0,1,0,55.0,0.01421923474663909,False
P00734,2024-11-26,Instagram,Institucional,Carrusel,0,17014.0,27466.0,659.0,59,56,56.0,27,15,830.0,0.048783354884213,False
P00735,2024-11-26,Instagram,Cantera,Vídeo largo,0,14353.0,19692.0,283.0,25,20,7.0,12,4,335.0,0.023340068278408694,False
P00736,2024-11-26,Instagram,Cantera,Imagen,0,35349.0,52226.0,1283.0,124,112,93.0,73,23,1612.0,0.04560242156779541,False
P00737,2024-11-26,X,Institucional,Imagen,0,34418.0,52665.0,487.0,40,32,37.0,21,10,596.0,0.017316520425358823,False
P00738,2024-11-26,X,Entrenamiento,Texto,0,29979.0,47500.0,308.0,25,23,39.0,10,7,395.0,0.01317588978951933,False
P00739,2024-11-26,X,Resumen,Imagen,0,18692.0,28747.0,311.0,20,28,7.0,10,5,366.0,0.019580569227476995,False
P00740,2024-11-26,Facebook,Patrocinador,Vídeo corto,0,16722.0,20520.0,116.0,10,6,11.0,5,2,143.0,0.008551608659251286,False
P00741,2024-11-26,Facebook,Entrenamiento,Vídeo corto,0,22789.0,25613.0,300.0,25,15,36.0,12,5,376.0,0.016499188204835667,False
P00742,2024-11-26,Facebook,Previa,Vídeo corto,0,30012.0,22474.0,391.0,31,40,20.0,16,8,482.0,0.01606024256963881,False
P00743,2024-11-26,Facebook,Institucional,Vídeo corto,0,18723.0,30120.0,86.0,8,8,7.0,4,2,109.0,0.005821716605244886,False
P00744,2024-11-26,YouTube,Entrenamiento,Vídeo largo,0,2895.0,3413.0,54.0,3,5,2.0,1,0,64.0,0.022107081174438686,False
P00745,2024-11-27,Instagram,Entrenamiento,Imagen,0,36888.0,55819.0,1746.0,148,114,136.0,78,36,2144.0,0.05812188245499891,False
P00746,2024-11-27,X,Afición,Vídeo corto,0,35233.0,54912.0,754.0,72,68,32.0,38,14,926.0,0.026282178639343796,False
P00747,2024-11-27,X,Fichajes,Texto,0,24039.0,38877.0,469.0,40,42,0.0,23,8,551.0,0.022921086567660884,False
P00748,2024-11-27,Facebook,Efeméride,Imagen,0,10246.0,14450.0,71.0,4,5,3.0,2,0,83.0,0.008100722233066562,False
P00749,2024-11-28,Instagram,Entrenamiento,Imagen,0,47994.0,73920.0,1939.0,178,97,184.0,96,32,2398.0,0.04996457890569655,False
P00750,2024-11-28,X,Fichajes,Imagen,0,16196.0,19469.0,363.0,18,33,21.0,9,5,435.0,0.026858483576191652,False
P00751,2024-11-28,X,Previa,Texto,0,15715.0,20652.0,139.0,13,9,14.0,7,3,175.0,0.011135857461024499,False
P00752,2024-11-28,X,Entrenamiento,Imagen,0,14451.0,17878.0,229.0,11,12,25.0,6,2,277.0,0.019168223652342397,False
P00753,2024-11-28,X,Afición,Texto,0,12698.0,20637.0,259.0,15,18,23.0,9,3,315.0,0.024807056229327454,False
P00754,2024-11-28,Facebook,Cantera,Vídeo largo,0,14850.0,19901.0,85.0,6,8,7.0,3,1,106.0,0.007138047138047138,False
P00755,2024-11-28,Facebook,Patrocinador,Carrusel,0,21533.0,26490.0,110.0,9,11,5.0,5,1,135.0,0.006269446895462778,False
P00756,2024-11-28,Facebook,Cantera,Imagen,0,42468.0,57784.0,279.0,18,22,21.0,8,5,340.0,0.008006028068192521,False
P00757,2024-11-28,YouTube,Institucional,Vídeo largo,0,13269.0,17954.0,215.0,12,12,17.0,7,1,256.0,0.019293089155173714,False
P00758,2024-11-29,Instagram,Previa,Texto,0,34588.0,50753.0,1053.0,77,76,135.0,39,19,1341.0,0.03877067190933272,False
P00759,2024-11-29,Instagram,Cantera,Imagen,0,9440.0,11380.0,179.0,13,18,18.0,7,3,228.0,0.024152542372881357,False
P00760,2024-11-29,Instagram,Entrenamiento,Imagen,0,22995.0,34682.0,584.0,37,61,61.0,18,8,743.0,0.032311372037399436,False
P00761,2024-11-29,X,Previa,Imagen,0,33119.0,43358.0,330.0,23,19,35.0,13,3,407.0,0.01228901838823636,False
P00762,2024-11-29,X,Cantera,Texto,0,10749.0,15159.0,76.0,6,8,3.0,3,1,93.0,0.008651967624895339,False
P00763,2024-11-29,Facebook,Institucional,Vídeo corto,0,20107.0,33099.0,275.0,19,21,6.0,10,3,321.0,0.01596458944646143,False
P00764,2024-11-29,Facebook,Directo,Imagen,0,15524.0,25404.0,175.0,15,10,9.0,7,3,209.0,0.013463024993558361,False
P00765,2024-11-29,Facebook,Entrenamiento,Carrusel,0,10159.0,16362.0,108.0,6,7,12.0,3,1,133.0,0.013091839748006694,False
P00766,2024-11-30,Instagram,Resumen,Carrusel,1,50178.0,69830.0,4947.0,240,454,168.0,155,31,5809.0,0.11576786639563155,False
P00767,2024-11-30,Instagram,Institucional,Vídeo corto,1,43952.0,55271.0,1823.0,91,150,134.0,56,13,2198.0,0.050009100837277026,False
P00768,2024-11-30,Instagram,Entrenamiento,Vídeo corto,1,35350.0,40949.0,1858.0,143,204,71.0,98,23,2276.0,0.06438472418670438,False
P00769,2024-11-30,X,Resumen,Imagen,1,11727.0,18332.0,256.0,21,13,13.0,16,1,303.0,0.025837810181632132,False
P00770,2024-11-30,X,Resumen,Carrusel,1,21497.0,34860.0,613.0,36,39,45.0,23,5,733.0,0.034097781085732894,False
P00771,2024-11-30,X,Afición,Imagen,1,24820.0,30680.0,648.0,44,50,62.0,29,6,804.0,0.032393231265108784,False
P00772,2024-11-30,X,Previa,Imagen,1,8666.0,9889.0,100.0,5,10,1.0,3,0,116.0,0.013385645049619201,False
P00773,2024-11-30,Facebook,Directo,Imagen,1,15220.0,20411.0,325.0,28,20,8.0,16,4,381.0,0.025032851511169515,False
P00774,2024-11-30,Facebook,Directo,Vídeo corto,1,26941.0,30552.0,647.0,32,38,44.0,21,5,761.0,0.02824690991425708,False
P00775,2024-11-30,TikTok,Resumen,Vídeo corto,1,35464.0,43830.0,8579.0,432,685,441.0,263,105,10137.0,0.28583916083916083,False
P00776,2024-11-30,TikTok,Resumen,Vídeo corto,1,6958.0,10424.0,1087.0,90,104,38.0,58,13,1319.0,0.1895659672319632,False
P00777,2024-11-30,TikTok,Afición,Vídeo corto,1,6787.0,10678.0,1578.0,89,91,153.0,62,13,1911.0,0.28156770296154415,False
P00778,2024-11-30,TikTok,Resumen,Vídeo corto,1,6457.0,10641.0,1748.0,101,186,162.0,67,13,2197.0,0.34025089050642715,False
P00779,2024-11-30,YouTube,Cantera,Vídeo largo,1,3645.0,6495.5,68.0,4,3,10.0,2,0,85.0,0.023319615912208505,False
P00780,2024-11-30,YouTube,Directo,Vídeo largo,1,5346.0,7295.0,178.0,9,14,26.0,5,2,227.0,0.042461653572764685,False
P00781,2024-12-01,Instagram,Cantera,Imagen,0,31119.0,35627.0,1035.0,82,92,0.0,44,15,1209.0,0.038850862816928566,False
P00782,2024-12-01,Facebook,Afición,Imagen,0,30506.0,50163.0,481.0,23,23,52.0,14,4,579.0,0.018979872811905853,False
P00783,2024-12-02,Instagram,Entrenamiento,Carrusel,0,39543.0,62347.0,1258.0,92,92,109.0,51,22,1551.0,0.039223124193915486,False
P00784,2024-12-02,X,Entrenamiento,Vídeo corto,0,12828.0,16006.0,230.0,18,12,17.0,9,4,277.0,0.021593389460555036,False
P00785,2024-12-02,Facebook,Efeméride,Carrusel,0,13008.0,20332.0,113.0,6,6,18.0,2,1,143.0,0.010993234932349324,False
P00786,2024-12-02,TikTok,Afición,Vídeo corto,0,9063.0,11737.0,870.0,63,51,41.0,32,19,1025.0,0.11309720842987973,False
